Vardas              Pavarde             ND1   ND2   ND3   ND4   ND5   ND6   ND7   ND8   ND9   ND10  ND11  ND12  ND13  ND14  ND15  Egz.  
Vardas604           Pavarde604          2     6     10    9     1     4     7     2     5     10    6     3     9     4     5     5     
Vardas605           Pavarde605          8     3     4     9     6     10    10    4     10    4     8     2     2     4     2     1     
Vardas606           Pavarde606          8     1     2     8     1     1     10    8     6     3     9     3     10    1     9     1     
Vardas607           Pavarde607          9     7     9     4     4     6     2     2     7     10    3     5     3     1     6     7     
Vardas608           Pavarde608          2     8     7     3     8     6     3     6     2     2     1     4     9     4     4     6     
Vardas609           Pavarde609          7     8     6     3     2     2     6     9     1     9     7     3     3     6     5     8     
Vardas610           Pavarde610          2     5     2     2     4     9     7     3     9     4     3     7     4     1     2     3     
Vardas611           Pavarde611          10    8     9     1     10    3     1     2     10    2     6     7     5     5     6     3     
Vardas612           Pavarde612          5     4     9     3     5     2     2     8     5     4     7     3     8     7     3     8     
Vardas613           Pavarde613          8     7     9     6     3     9     3     7     8     4     5     10    5     6     7     3     
Vardas614           Pavarde614          6     10    9     1     10    2     6     1     1     6     9     6     4     5     3     9     
Vardas615           Pavarde615          10    5     5     3     10    3     2     3     1     2     3     6     7     8     4     6     
Vardas616           Pavarde616          3     8     6     6     1     2     10    2     6     5     1     3     9     5     2     7     
Vardas617           Pavarde617          7     2     4     5     10    7     10    5     8     2     2     4     8     1     3     7     
Vardas618           Pavarde618          5     2     10    3     4     6     1     8     9     4     5     1     5     8     7     1     
Vardas619           Pavarde619          2     2     1     10    2     7     5     6     4     3     4     3     9     5     9     2     
Vardas620           Pavarde620          6     6     4     2     4     10    8     4     1     1     5     8     3     2     1     5     
Vardas621           Pavarde621          8     4     7     6     7     6     7     10    4     1     9     9     2     8     10    8     
Vardas622           Pavarde622          5     4     2     6     1     5     2     9     9     2     4     4     8     1     2     10    
Vardas623           Pavarde623          3     6     6     9     6     4     3     2     10    9     1     7     1     2     6     3     
Vardas624           Pavarde624          6     3     7     7     4     10    9     10    5     4     9     2     7     7     2     5     
Vardas625           Pavarde625          5     8     1     3     7     7     1     9     8     2     9     4     1     1     7     2     
Vardas626           Pavarde626          6     7     1     3     6     6     6     5     2     2     5     7     5     4     1     6     
Vardas627           Pavarde627          6     6     9     5     10    2     1     2     5     7     10    9     10    3     5     3     
Vardas628           Pavarde628          1     2     2     8     6     2     10    8     4     8     9     4     10    6     5     9     
Vardas629           Pavarde629          9     8     1     6     1     1     4     2     3     2     1     9     6     1     6     2     
Vardas630           Pavarde630          2     4     10    4     4     5     4     7     1     4     4     2     8     7     4     2     
Vardas631           Pavarde631          4     1     2     6     1     5     3     8     5     1     7     2     5     7     7     7     
Vardas632           Pavarde632          9     3     3     2     1     4     8     1     9     2     5     1     7     2     6     1     
Vardas633           Pavarde633          4     10    9     5     10    5     1     1     1     4     6     6     7     9     3     7     
Vardas634           Pavarde634          10    9     4     5     5     3     6     3     10    9     10    2     3     1     6     1     
Vardas635           Pavarde635          1     8     5     8     6     1     5     5     1     7     10    8     9     10    3     9     
Vardas636           Pavarde636          1     3     5     7     6     2     7     5     1     10    3     9     1     1     1     1     
Vardas637           Pavarde637          4     4     8     6     9     10    8     7     5     2     10    9     10    6     10    4     
Vardas638           Pavarde638          2     8     2     8     3     8     2     2     5     7     1     8     4     4     4     6     
Vardas639           Pavarde639          2     8     1     3     10    3     5     8     8     8     4     5     6     4     7     10    
Vardas640           Pavarde640          6     6     7     8     4     10    3     5     5     5     2     10    3     1     1     9     
Vardas641           Pavarde641          9     7     9     6     5     1     6     6     1     8     7     7     10    6     8     6     
Vardas642           Pavarde642          10    6     5     8     9     4     1     5     4     2     10    2     9     3     4     10    
Vardas643           Pavarde643          10    2     9     4     5     1     3     4     1     7     5     4     8     10    2     6     
Vardas644           Pavarde644          1     6     1     1     4     10    2     9     10    8     10    1     9     9     3     2     
Vardas645           Pavarde645          4     1     5     4     1     7     1     1     7     1     5     7     1     6     8     1     
Vardas646           Pavarde646          4     7     2     2     2     8     6     5     7     9     6     9     9     8     5     6     
Vardas647           Pavarde647          9     7     2     10    7     9     5     1     8     2     6     2     10    8     4     2     
Vardas648           Pavarde648          6     5     7     10    4     6     7     9     10    1     4     8     7     6     10    8     
Vardas649           Pavarde649          5     2     5     6     8     8     3     8     9     7     9     2     7     6     2     10    
Vardas650           Pavarde650          8     5     7     9     3     9     4     8     9     2     1     5     10    5     5     10    
Vardas651           Pavarde651          5     3     5     9     5     1     4     9     2     2     6     4     5     3     1     6     
Vardas652           Pavarde652          5     2     9     10    5     7     8     2     6     4     7     3     3     6     4     2     
Vardas653           Pavarde653          6     9     6     5     9     6     6     2     8     1     1     8     4     9     9     6     
Vardas654           Pavarde654          5     10    7     8     2     9     10    1     7     5     8     3     9     10    5     5     
Vardas655           Pavarde655          4     10    2     8     5     7     5     2     10    3     8     2     9     3     1     6     
Vardas656           Pavarde656          6     1     10    8     9     1     8     10    10    10    8     3     10    8     9     7     
Vardas657           Pavarde657          8     4     5     7     10    2     1     3     10    1     4     5     1     4     10    10    
Vardas658           Pavarde658          2     4     5     8     2     3     6     6     8     6     6     7     6     7     2     5     
Vardas659           Pavarde659          9     5     3     1     5     10    6     5     5     10    10    8     3     7     3     2     
Vardas660           Pavarde660          4     7     7     9     2     5     2     9     5     7     5     3     8     9     6     7     
Vardas661           Pavarde661          1     9     6     4     3     6     4     9     4     9     6     1     1     10    4     6     
Vardas662           Pavarde662          7     4     4     9     4     3     10    1     3     4     10    5     3     1     1     3     
Vardas663           Pavarde663          7     5     3     7     6     8     8     5     1     9     2     5     9     6     9     2     
Vardas664           Pavarde664          8     2     8     8     8     3     3     5     1     7     3     4     1     1     4     4     
Vardas665           Pavarde665          10    3     10    8     8     3     8     5     6     3     4     4     5     7     7     4     
Vardas666           Pavarde666          10    3     5     8     4     8     1     4     5     8     9     5     3     7     2     10    
Vardas667           Pavarde667          8     4     2     6     6     7     9     1     1     5     10    9     7     4     5     1     
Vardas668           Pavarde668          5     9     1     5     5     8     9     7     1     5     3     9     4     4     1     6     
Vardas669           Pavarde669          10    9     10    3     2     7     8     9     5     9     8     2     4     3     5     10    
Vardas670           Pavarde670          6     4     4     3     7     4     6     1     9     3     6     3     8     7     9     3     
Vardas671           Pavarde671          9     9     7     1     7     1     2     1     5     3     8     1     2     6     1     5     
Vardas672           Pavarde672          8     10    5     10    10    8     1     6     5     8     9     4     5     1     3     1     
Vardas673           Pavarde673          6     5     3     5     10    7     6     7     3     6     5     8     1     7     5     1     
Vardas674           Pavarde674          9     7     6     4     4     6     5     10    4     2     2     7     8     7     7     3     
Vardas675           Pavarde675          9     10    6     1     9     9     8     9     9     10    6     5     7     8     6     9     
Vardas676           Pavarde676          7     10    8     3     7     10    4     5     4     4     8     1     10    8     4     3     
Vardas677           Pavarde677          10    1     5     9     5     2     7     1     3     6     10    10    8     6     6     3     
Vardas678           Pavarde678          1     4     5     9     6     4     1     2     8     10    10    10    2     2     6     4     
Vardas679           Pavarde679          9     6     10    4     5     3     6     10    9     5     3     10    5     3     7     10    
Vardas680           Pavarde680          3     6     9     2     4     6     8     3     7     2     4     5     10    7     9     8     
Vardas681           Pavarde681          8     10    2     3     6     7     7     10    3     5     9     5     6     2     4     6     
Vardas682           Pavarde682          4     3     3     8     2     7     8     3     10    4     7     2     10    9     4     8     
Vardas683           Pavarde683          2     5     2     5     3     5     2     6     1     5     1     4     7     3     6     6     
Vardas684           Pavarde684          5     6     2     1     9     9     9     6     7     1     5     7     2     8     1     6     
Vardas685           Pavarde685          7     3     1     1     3     1     8     9     3     1     7     3     2     7     4     8     
Vardas686           Pavarde686          5     2     8     5     1     4     4     8     1     9     8     3     4     2     2     5     
Vardas687           Pavarde687          10    5     10    5     5     5     2     10    2     4     1     5     8     10    3     7     
Vardas688           Pavarde688          9     1     8     10    9     6     9     5     9     1     5     5     7     1     7     1     
Vardas689           Pavarde689          3     2     8     10    9     8     1     6     6     8     5     7     3     5     9     1     
Vardas690           Pavarde690          7     6     3     5     5     10    9     6     6     9     2     6     2     1     9     4     
Vardas691           Pavarde691          8     3     1     9     8     9     2     8     2     6     8     5     7     1     6     6     
Vardas692           Pavarde692          7     10    9     3     9     6     4     5     6     3     3     1     7     9     7     8     
Vardas693           Pavarde693          6     10    10    6     4     10    1     6     3     5     5     6     9     9     6     4     
Vardas694           Pavarde694          8     7     6     7     3     9     7     1     5     2     5     8     9     7     6     9     
Vardas695           Pavarde695          2     6     6     4     3     7     2     9     9     3     7     6     3     4     3     7     
Vardas696           Pavarde696          6     8     7     7     7     6     8     4     9     9     5     4     6     1     3     8     
Vardas697           Pavarde697          7     6     2     10    3     3     5     10    10    8     7     7     8     6     5     6     
Vardas698           Pavarde698          9     7     5     6     6     3     5     8     1     5     8     2     2     7     7     10    
Vardas699           Pavarde699          2     2     9     1     3     4     4     1     8     9     4     2     4     4     7     10    
Vardas700           Pavarde700          6     5     6     5     3     9     8     4     1     7     7     1     1     6     5     5     
Vardas701           Pavarde701          8     10    7     2     8     7     1     10    3     3     4     7     6     3     6     1     
Vardas702           Pavarde702          9     8     8     10    10    2     1     6     8     4     9     5     6     8     7     9     
Vardas703           Pavarde703          7     9     8     1     5     5     10    2     10    5     5     4     10    7     7     9     
Vardas704           Pavarde704          7     8     1     2     2     7     5     3     5     4     1     8     8     8     1     4     
Vardas705           Pavarde705          4     6     6     9     1     5     1     4     4     3     8     9     10    8     9     10    
Vardas706           Pavarde706          6     2     8     9     9     8     1     9     6     9     2     4     3     8     5     5     
Vardas707           Pavarde707          6     1     2     10    9     9     10    1     3     7     9     10    5     2     3     8     
Vardas708           Pavarde708          1     5     6     6     4     9     5     4     10    1     5     7     10    1     10    5     
Vardas709           Pavarde709          2     1     9     3     4     4     8     10    8     7     1     5     2     3     10    1     
Vardas710           Pavarde710          8     8     4     10    4     5     1     8     8     3     1     10    6     9     1     7     
Vardas711           Pavarde711          6     9     2     10    8     5     4     8     1     9     5     3     5     10    6     2     
Vardas712           Pavarde712          2     4     6     9     5     4     8     1     2     8     4     4     3     1     2     5     
Vardas713           Pavarde713          9     10    4     4     1     6     2     10    9     3     6     9     7     9     4     7     
Vardas714           Pavarde714          3     4     1     8     4     8     5     9     9     1     1     9     10    9     4     8     
Vardas715           Pavarde715          9     4     2     2     10    10    6     9     4     10    5     8     4     10    6     10    
Vardas716           Pavarde716          2     10    6     6     5     6     1     1     1     7     5     3     4     2     5     3     
Vardas717           Pavarde717          8     3     4     1     7     10    10    6     3     7     8     7     5     1     6     4     
Vardas718           Pavarde718          4     2     3     9     2     1     3     7     1     6     10    7     3     5     2     5     
Vardas719           Pavarde719          1     5     6     4     3     9     4     1     8     7     10    7     5     1     6     1     
Vardas720           Pavarde720          5     1     9     6     7     2     8     7     1     5     2     10    1     2     1     1     
Vardas721           Pavarde721          8     5     3     6     10    9     10    6     9     4     3     2     2     10    2     6     
Vardas722           Pavarde722          9     4     4     10    4     3     2     8     8     5     10    10    7     10    7     8     
Vardas723           Pavarde723          1     9     3     5     1     3     3     2     2     10    4     1     1     10    9     3     
Vardas724           Pavarde724          1     6     5     3     6     6     8     6     6     3     8     6     9     1     10    10    
Vardas725           Pavarde725          9     3     1     9     5     7     4     5     4     9     4     8     7     10    8     6     
Vardas726           Pavarde726          2     4     3     8     7     8     7     2     8     3     10    5     10    3     7     10    
Vardas727           Pavarde727          9     4     3     6     7     2     3     7     7     5     10    1     4     7     2     1     
Vardas728           Pavarde728          3     7     6     6     3     2     1     7     9     4     10    2     10    1     6     7     
Vardas729           Pavarde729          2     5     9     8     10    10    2     3     1     9     4     9     1     8     2     3     
Vardas730           Pavarde730          1     1     8     1     6     7     7     5     2     5     2     2     5     3     6     5     
Vardas731           Pavarde731          8     9     5     1     5     7     10    1     1     7     3     6     6     4     9     9     
Vardas732           Pavarde732          1     4     8     6     1     1     10    9     8     5     6     5     7     9     4     1     
Vardas733           Pavarde733          3     6     6     8     7     9     2     1     5     8     9     2     3     2     2     9     
Vardas734           Pavarde734          6     2     8     8     2     8     7     6     5     10    3     10    2     10    6     7     
Vardas735           Pavarde735          9     6     1     5     9     9     3     4     9     5     8     6     9     2     8     7     
Vardas736           Pavarde736          3     5     5     8     9     2     10    4     1     2     5     10    10    2     8     4     
Vardas737           Pavarde737          7     3     10    7     3     3     7     8     10    10    4     1     5     7     5     7     
Vardas738           Pavarde738          1     4     9     8     10    4     10    4     8     4     7     8     4     7     3     9     
Vardas739           Pavarde739          6     1     5     7     3     6     7     6     8     7     9     2     5     10    1     8     
Vardas740           Pavarde740          6     6     5     5     5     10    4     9     2     2     3     3     6     3     3     10    
Vardas741           Pavarde741          8     9     2     3     5     4     3     3     1     10    4     8     3     3     1     4     
Vardas742           Pavarde742          5     1     5     2     9     10    6     2     9     1     10    8     7     7     8     8     
Vardas743           Pavarde743          4     3     3     7     3     5     6     8     1     5     1     5     7     3     5     5     
Vardas744           Pavarde744          9     3     1     6     9     2     8     10    9     3     4     9     6     6     5     5     
Vardas745           Pavarde745          2     1     5     3     2     9     3     4     8     6     5     7     6     1     3     10    
Vardas746           Pavarde746          10    6     1     1     3     2     7     5     3     8     3     1     3     1     9     7     
Vardas747           Pavarde747          10    10    7     7     6     5     10    3     3     3     1     7     9     2     3     8     
Vardas748           Pavarde748          9     1     6     10    7     3     9     9     3     8     8     2     6     1     10    3     
Vardas749           Pavarde749          10    7     9     7     4     5     2     1     7     5     5     4     9     10    6     6     
Vardas750           Pavarde750          4     9     4     2     7     9     7     3     3     1     7     10    10    7     10    9     
Vardas751           Pavarde751          3     6     10    10    2     9     8     8     6     4     1     8     10    2     2     4     
Vardas752           Pavarde752          4     5     1     3     9     5     10    9     3     4     2     9     9     4     10    10    
Vardas753           Pavarde753          4     6     5     10    4     4     4     3     10    7     9     4     5     1     4     9     
Vardas754           Pavarde754          8     5     2     1     7     1     3     2     4     7     10    7     8     5     1     3     
Vardas755           Pavarde755          1     8     6     5     8     1     7     5     9     9     8     10    5     3     4     5     
Vardas756           Pavarde756          7     4     6     6     1     9     10    3     9     1     6     3     10    3     8     8     
Vardas757           Pavarde757          6     1     8     10    5     1     3     8     3     4     3     1     8     3     2     8     
Vardas758           Pavarde758          6     10    3     7     2     2     5     4     7     9     9     10    4     3     1     6     
Vardas759           Pavarde759          7     4     6     1     7     3     5     4     7     9     6     5     5     9     6     3     
Vardas760           Pavarde760          1     9     5     10    8     5     2     6     6     9     1     1     6     8     1     3     
Vardas761           Pavarde761          5     9     5     2     10    7     7     2     8     6     5     3     10    4     8     7     
Vardas762           Pavarde762          8     7     2     7     4     6     1     5     7     4     9     10    9     7     9     10    
Vardas763           Pavarde763          2     1     9     3     1     7     3     8     2     9     1     3     2     5     6     9     
Vardas764           Pavarde764          1     2     8     8     3     6     5     8     7     3     4     4     7     7     9     6     
Vardas765           Pavarde765          3     2     9     5     10    3     1     9     9     10    4     7     8     1     6     10    
Vardas766           Pavarde766          9     5     1     10    2     3     5     2     2     7     3     1     10    9     4     4     
Vardas767           Pavarde767          2     6     1     4     5     9     3     7     7     7     4     8     1     8     2     3     
Vardas768           Pavarde768          5     3     5     3     3     7     3     7     3     10    4     8     1     2     1     10    
Vardas769           Pavarde769          8     2     5     5     3     8     6     9     1     1     7     9     5     5     1     8     
Vardas770           Pavarde770          2     7     3     9     2     10    8     9     1     8     6     1     5     9     9     3     
Vardas771           Pavarde771          2     8     2     1     7     7     5     8     2     4     3     3     4     10    10    9     
Vardas772           Pavarde772          5     4     1     5     6     2     6     5     8     4     7     3     7     4     5     10    
Vardas773           Pavarde773          6     1     8     5     9     10    4     8     5     5     4     8     10    6     2     9     
Vardas774           Pavarde774          1     3     5     7     7     2     9     3     1     5     10    10    2     8     9     8     
Vardas775           Pavarde775          6     3     3     1     10    4     9     6     5     2     7     3     7     5     8     8     
Vardas776           Pavarde776          3     9     3     5     8     10    2     8     6     8     2     10    6     3     7     5     
Vardas777           Pavarde777          10    4     5     1     8     3     6     1     3     2     9     2     2     4     7     9     
Vardas778           Pavarde778          6     7     3     9     6     1     1     8     7     9     9     9     5     8     7     3     
Vardas779           Pavarde779          7     10    4     10    8     4     8     9     10    8     7     2     4     4     1     6     
Vardas780           Pavarde780          1     2     2     3     1     3     3     5     6     9     7     10    10    4     6     10    
Vardas781           Pavarde781          6     9     1     3     1     5     8     9     7     4     7     6     6     2     6     8     
Vardas782           Pavarde782          2     8     7     1     7     3     6     5     7     5     9     7     7     3     6     9     
Vardas783           Pavarde783          3     7     7     4     9     8     2     6     10    9     3     8     5     4     10    9     
Vardas784           Pavarde784          1     4     4     5     4     5     10    5     8     7     1     8     7     5     1     8     
Vardas785           Pavarde785          7     7     3     2     8     8     1     8     9     6     1     10    3     4     5     10    
Vardas786           Pavarde786          8     10    3     4     5     10    9     1     6     2     1     8     4     1     5     10    
Vardas787           Pavarde787          3     10    1     10    1     8     10    9     3     1     3     6     10    6     3     2     
Vardas788           Pavarde788          4     4     1     8     9     1     6     5     5     2     8     5     3     10    4     2     
Vardas789           Pavarde789          8     8     2     3     5     1     5     8     8     6     10    3     10    3     7     2     
Vardas790           Pavarde790          3     1     10    2     10    7     3     3     10    6     4     2     3     1     3     6     
Vardas791           Pavarde791          3     4     3     6     1     1     4     4     4     1     10    10    3     2     7     9     
Vardas792           Pavarde792          6     9     4     3     10    7     7     10    8     6     8     3     9     8     3     8     
Vardas793           Pavarde793          3     10    2     8     7     3     9     10    2     3     10    6     5     1     3     10    
Vardas794           Pavarde794          2     7     8     9     8     10    6     2     2     9     1     6     10    4     5     6     
Vardas795           Pavarde795          4     1     7     1     1     5     6     2     5     5     7     2     10    7     7     6     
Vardas796           Pavarde796          5     5     10    7     2     7     10    8     8     8     4     1     8     5     2     4     
Vardas797           Pavarde797          8     5     4     2     1     1     3     9     2     8     2     4     1     9     3     5     
Vardas798           Pavarde798          10    5     2     10    10    2     2     1     6     5     3     9     4     10    8     10    
Vardas799           Pavarde799          5     6     9     7     6     10    6     9     4     9     2     10    5     1     6     7     
Vardas800           Pavarde800          8     10    5     3     10    2     8     7     2     9     6     1     4     7     1     6     
Vardas801           Pavarde801          10    3     8     7     6     8     10    4     10    6     1     2     7     9     8     6     
Vardas802           Pavarde802          6     5     4     5     6     8     7     8     8     8     6     7     10    3     3     4     
Vardas803           Pavarde803          10    10    4     9     4     9     5     8     5     8     1     9     6     4     6     1     
Vardas804           Pavarde804          4     8     6     7     5     7     6     5     7     4     2     9     8     4     6     7     
Vardas805           Pavarde805          3     6     1     2     7     10    7     6     8     2     5     5     4     10    3     1     
Vardas806           Pavarde806          4     1     6     1     10    8     9     5     3     4     1     4     10    4     2     2     
Vardas807           Pavarde807          4     10    7     8     6     6     8     2     1     10    4     8     3     6     2     5     
Vardas808           Pavarde808          7     8     10    5     7     1     3     4     7     9     1     8     8     9     1     6     
Vardas809           Pavarde809          2     8     5     6     4     9     4     4     1     4     9     5     10    8     1     8     
Vardas810           Pavarde810          5     10    2     10    3     6     3     3     6     3     9     8     4     8     3     3     
Vardas811           Pavarde811          7     8     6     7     4     1     1     4     3     7     10    4     7     8     9     4     
Vardas812           Pavarde812          2     6     7     10    1     5     6     2     2     6     6     7     7     10    7     6     
Vardas813           Pavarde813          9     3     1     5     1     1     9     8     6     2     5     7     1     2     7     6     
Vardas814           Pavarde814          1     4     5     2     9     2     5     8     6     7     6     10    2     9     3     7     
Vardas815           Pavarde815          7     10    5     8     3     8     3     10    10    9     1     5     10    2     9     3     
Vardas816           Pavarde816          1     9     7     7     4     3     3     9     6     9     1     5     4     7     3     2     
Vardas817           Pavarde817          2     1     1     10    10    10    7     10    7     1     8     5     1     3     5     8     
Vardas818           Pavarde818          6     9     2     5     2     9     1     6     7     3     6     4     10    6     2     4     
Vardas819           Pavarde819          9     8     9     5     2     4     3     9     8     3     5     5     2     6     6     1     
Vardas820           Pavarde820          1     3     3     4     8     2     9     3     1     5     4     8     8     3     5     6     
Vardas821           Pavarde821          2     3     4     2     2     6     10    9     8     8     7     9     2     8     5     10    
Vardas822           Pavarde822          8     5     8     10    1     9     1     6     5     4     2     7     9     4     8     3     
Vardas823           Pavarde823          3     5     9     5     5     8     6     8     5     7     3     10    4     4     4     3     
Vardas824           Pavarde824          5     6     7     6     8     6     6     8     10    5     9     1     3     9     5     9     
Vardas825           Pavarde825          10    2     10    7     3     10    2     10    1     2     6     8     7     9     8     3     
Vardas826           Pavarde826          9     6     5     8     6     2     4     10    7     6     7     1     3     6     4     3     
Vardas827           Pavarde827          1     6     2     7     4     5     10    8     4     1     4     6     9     3     10    9     
Vardas828           Pavarde828          10    4     6     1     10    6     9     8     1     10    1     9     8     5     5     8     
Vardas829           Pavarde829          10    7     3     2     1     7     5     8     10    5     6     4     8     8     10    8     
Vardas830           Pavarde830          10    1     1     4     1     3     7     9     1     2     5     2     2     5     7     5     
Vardas831           Pavarde831          3     5     6     2     8     10    1     9     8     6     7     7     2     6     10    5     
Vardas832           Pavarde832          7     10    4     9     8     7     8     9     9     5     7     8     9     10    2     2     
Vardas833           Pavarde833          5     6     5     7     10    10    5     2     3     2     10    3     8     6     1     6     
Vardas834           Pavarde834          8     5     8     7     9     6     3     3     5     7     6     4     4     2     7     3     
Vardas835           Pavarde835          9     5     3     2     7     6     1     4     6     4     5     4     1     2     7     1     
Vardas836           Pavarde836          1     8     4     7     9     7     1     2     3     2     8     7     5     9     5     9     
Vardas837           Pavarde837          3     1     10    9     6     1     2     4     5     7     2     6     9     4     8     7     
Vardas838           Pavarde838          9     3     7     6     7     2     2     3     4     6     10    3     1     5     2     4     
Vardas839           Pavarde839          2     4     10    1     5     6     7     1     8     2     7     10    1     9     3     8     
Vardas840           Pavarde840          4     9     6     1     10    4     8     4     2     10    4     3     10    8     2     1     
Vardas841           Pavarde841          1     2     9     10    8     10    10    1     5     1     2     7     9     1     9     6     
Vardas842           Pavarde842          4     3     1     5     1     4     10    3     9     2     5     9     1     9     9     9     
Vardas843           Pavarde843          7     1     7     1     2     4     7     2     5     2     9     5     4     10    9     3     
Vardas844           Pavarde844          6     4     4     10    9     9     9     10    4     9     10    3     8     3     6     5     
Vardas845           Pavarde845          5     5     2     1     7     1     1     9     10    7     8     7     3     3     10    8     
Vardas846           Pavarde846          5     1     8     2     2     10    10    2     10    3     2     2     3     7     1     8     
Vardas847           Pavarde847          4     2     7     1     4     7     3     1     6     3     10    3     8     6     7     4     
Vardas848           Pavarde848          9     8     10    5     4     9     8     3     1     5     5     10    7     3     8     10    
Vardas849           Pavarde849          1     4     7     3     8     8     5     9     7     10    1     1     8     7     1     9     
Vardas850           Pavarde850          10    4     8     9     4     3     1     10    8     4     9     3     1     10    10    4     
Vardas851           Pavarde851          9     3     5     3     8     6     3     6     8     3     5     3     6     6     8     3     
Vardas852           Pavarde852          1     4     1     10    6     3     6     6     4     2     8     8     5     4     7     6     
Vardas853           Pavarde853          10    1     5     7     10    10    6     5     2     3     4     2     9     6     5     8     
Vardas854           Pavarde854          7     8     8     5     3     6     4     4     7     5     6     5     9     10    5     9     
Vardas855           Pavarde855          8     4     7     6     4     1     4     1     1     6     10    4     4     8     7     3     
Vardas856           Pavarde856          3     4     4     4     5     2     8     5     1     4     4     5     1     10    1     2     
Vardas857           Pavarde857          5     10    2     8     6     8     3     5     6     5     2     1     10    9     1     5     
Vardas858           Pavarde858          10    9     2     3     9     8     2     3     6     3     9     2     4     10    3     10    
Vardas859           Pavarde859          10    3     7     7     3     1     1     8     5     5     8     7     9     6     7     3     
Vardas860           Pavarde860          10    1     6     2     8     3     3     2     10    8     6     3     5     9     9     4     
Vardas861           Pavarde861          5     5     4     9     4     8     7     2     7     1     5     6     2     3     3     3     
Vardas862           Pavarde862          3     3     6     2     6     3     4     7     9     9     10    8     3     5     1     9     
Vardas863           Pavarde863          10    5     7     3     8     10    10    9     3     5     2     3     3     8     7     9     
Vardas864           Pavarde864          10    8     6     3     3     7     8     8     5     10    6     1     7     8     1     10    
Vardas865           Pavarde865          5     1     6     9     7     2     4     8     1     7     6     10    10    4     1     9     
Vardas866           Pavarde866          6     10    9     3     6     8     9     9     7     10    7     8     8     3     4     5     
Vardas867           Pavarde867          5     8     3     10    5     2     5     6     9     5     9     8     6     4     2     5     
Vardas868           Pavarde868          2     8     3     3     9     1     10    10    5     9     4     7     5     8     1     5     
Vardas869           Pavarde869          10    10    7     1     8     2     9     2     8     2     6     2     2     1     4     6     
Vardas870           Pavarde870          9     8     7     6     2     3     7     9     3     6     10    4     4     9     4     3     
Vardas871           Pavarde871          1     9     8     6     7     4     10    9     1     3     10    4     2     3     4     7     
Vardas872           Pavarde872          2     3     8     3     1     5     8     4     7     2     9     3     6     3     2     5     
Vardas873           Pavarde873          6     1     9     8     2     1     2     8     9     6     4     6     2     1     2     8     
Vardas874           Pavarde874          4     2     4     5     9     3     8     6     5     1     1     3     8     7     1     3     
Vardas875           Pavarde875          3     3     8     1     10    6     4     2     4     6     4     3     3     4     1     1     
Vardas876           Pavarde876          10    6     8     6     7     7     9     8     8     10    4     1     4     8     1     1     
Vardas877           Pavarde877          6     5     9     6     3     6     7     5     10    4     8     9     4     8     3     8     
Vardas878           Pavarde878          9     9     7     6     1     9     8     7     2     6     8     6     2     2     6     6     
Vardas879           Pavarde879          10    6     7     8     5     6     6     6     5     7     8     6     9     4     4     4     
Vardas880           Pavarde880          3     2     5     9     4     5     10    7     6     9     9     3     9     6     2     9     
Vardas881           Pavarde881          10    5     7     5     8     6     6     10    10    3     2     1     3     6     4     7     
Vardas882           Pavarde882          2     8     10    9     4     10    1     2     10    5     6     7     2     7     6     6     
Vardas883           Pavarde883          5     4     6     5     4     7     5     4     1     10    7     5     3     8     9     3     
Vardas884           Pavarde884          3     1     9     10    9     5     6     10    4     2     10    6     10    4     2     1     
Vardas885           Pavarde885          1     10    10    6     6     9     1     6     1     4     6     4     3     8     6     9     
Vardas886           Pavarde886          7     3     8     3     10    8     10    6     7     10    3     4     7     2     2     7     
Vardas887           Pavarde887          10    6     1     2     6     6     6     10    9     1     1     6     7     5     2     4     
Vardas888           Pavarde888          5     9     7     10    5     5     7     3     1     1     4     3     6     4     8     1     
Vardas889           Pavarde889          4     9     7     6     8     9     7     10    3     7     3     6     4     10    9     3     
Vardas890           Pavarde890          7     2     1     6     9     2     1     8     7     1     10    8     7     4     4     9     
Vardas891           Pavarde891          4     3     5     4     8     9     8     7     2     9     7     3     4     9     5     10    
Vardas892           Pavarde892          6     4     4     4     9     8     5     5     5     8     2     4     8     4     2     4     
Vardas893           Pavarde893          1     3     7     1     5     1     10    6     2     10    8     2     8     3     5     1     
Vardas894           Pavarde894          2     8     10    4     4     2     1     2     3     8     6     4     5     6     7     6     
Vardas895           Pavarde895          8     6     10    2     4     6     7     6     5     3     1     1     8     3     1     7     
Vardas896           Pavarde896          7     8     7     8     9     8     2     1     2     5     10    2     4     5     7     1     
Vardas897           Pavarde897          5     8     4     4     5     6     5     10    5     9     2     4     1     6     7     10    
Vardas898           Pavarde898          6     4     8     7     4     7     5     10    4     9     5     8     5     9     1     6     
Vardas899           Pavarde899          5     3     2     10    10    4     6     2     7     8     9     9     1     4     8     9     
Vardas900           Pavarde900          1     4     1     3     8     7     6     4     4     10    9     4     8     8     3     5     
Vardas901           Pavarde901          10    8     6     2     4     4     7     5     10    9     4     3     1     10    2     2     
Vardas902           Pavarde902          4     8     8     7     10    7     8     7     6     5     4     1     7     4     5     6     
Vardas903           Pavarde903          6     1     10    7     3     8     7     7     8     6     8     3     9     2     1     1     
Vardas904           Pavarde904          8     8     8     3     3     7     4     8     3     10    2     7     1     1     7     4     
Vardas905           Pavarde905          6     5     10    10    9     10    9     4     3     5     1     7     10    4     3     3     
