Vardas              Pavarde             ND1   ND2   ND3   ND4   ND5   ND6   ND7   ND8   ND9   ND10  ND11  ND12  ND13  ND14  ND15  Egz.  
Vardas604           Pavarde604          7     9     9     9     3     7     7     1     1     3     7     9     4     8     7     7     
Vardas605           Pavarde605          4     7     7     2     8     8     10    4     7     6     7     5     9     2     1     7     
Vardas606           Pavarde606          2     1     7     9     2     5     8     9     3     3     5     1     4     5     4     7     
Vardas607           Pavarde607          10    10    1     5     2     8     2     8     1     2     6     1     6     3     10    4     
Vardas608           Pavarde608          8     1     8     7     9     3     6     9     2     6     1     6     10    9     2     2     
Vardas609           Pavarde609          4     10    2     4     6     2     1     7     8     9     1     5     4     8     10    7     
Vardas610           Pavarde610          7     5     8     7     2     9     2     3     8     3     2     5     4     3     6     8     
Vardas611           Pavarde611          4     10    2     3     2     8     1     4     8     8     2     10    6     1     8     3     
Vardas612           Pavarde612          6     5     10    9     2     5     3     6     2     8     4     7     6     8     7     8     
Vardas613           Pavarde613          8     2     3     2     2     2     10    4     3     9     8     4     5     2     6     6     
Vardas614           Pavarde614          9     6     10    2     10    4     1     1     1     10    1     8     9     3     2     7     
Vardas615           Pavarde615          6     3     6     10    4     7     10    3     3     8     4     6     10    2     3     9     
Vardas616           Pavarde616          3     10    8     1     7     1     10    4     7     6     3     9     5     4     7     1     
Vardas617           Pavarde617          10    4     9     1     8     10    7     1     8     7     9     8     8     5     5     7     
Vardas618           Pavarde618          6     5     9     6     4     9     7     2     5     5     9     8     9     2     10    10    
Vardas619           Pavarde619          10    4     9     8     2     8     7     6     10    7     8     5     1     9     9     8     
Vardas620           Pavarde620          6     3     2     7     4     7     4     3     3     4     8     2     7     1     2     4     
Vardas621           Pavarde621          7     9     2     10    9     5     5     9     1     1     9     1     4     6     9     10    
Vardas622           Pavarde622          4     6     2     8     4     4     3     4     4     7     3     6     7     10    6     4     
Vardas623           Pavarde623          9     3     9     5     3     1     9     5     8     10    6     9     3     7     8     10    
Vardas624           Pavarde624          10    2     4     2     7     2     8     3     6     6     3     7     9     9     7     4     
Vardas625           Pavarde625          9     4     6     4     2     1     7     9     1     3     8     7     3     3     8     3     
Vardas626           Pavarde626          8     3     9     8     8     7     3     9     10    5     3     1     4     4     10    4     
Vardas627           Pavarde627          5     4     3     9     2     4     6     2     10    2     6     3     2     6     2     6     
Vardas628           Pavarde628          3     10    6     5     7     7     1     6     5     5     6     2     7     9     10    3     
Vardas629           Pavarde629          3     8     6     3     1     2     1     4     6     8     3     9     4     9     7     8     
Vardas630           Pavarde630          8     5     10    9     8     7     1     5     2     3     1     10    10    6     1     3     
Vardas631           Pavarde631          6     2     8     6     10    9     10    9     6     4     2     7     5     1     7     1     
Vardas632           Pavarde632          4     3     10    9     2     5     1     8     5     5     10    4     7     2     9     2     
Vardas633           Pavarde633          3     1     6     4     7     7     7     6     4     8     7     2     2     7     8     2     
Vardas634           Pavarde634          1     2     7     8     6     5     2     7     8     3     10    9     7     8     9     7     
Vardas635           Pavarde635          4     4     10    5     1     8     9     1     10    8     9     6     5     10    6     4     
Vardas636           Pavarde636          5     6     5     8     2     4     7     3     7     1     7     8     5     2     6     4     
Vardas637           Pavarde637          4     5     9     7     3     2     8     10    4     2     2     1     7     1     8     9     
Vardas638           Pavarde638          5     7     8     6     1     7     8     7     1     6     5     2     2     3     4     9     
Vardas639           Pavarde639          8     5     5     3     8     8     4     7     10    5     2     8     3     8     5     2     
Vardas640           Pavarde640          5     4     8     9     2     6     10    8     8     10    4     10    9     1     4     1     
Vardas641           Pavarde641          5     7     5     10    4     3     4     10    6     6     6     8     6     9     10    1     
Vardas642           Pavarde642          6     7     9     4     6     1     6     5     6     2     1     3     7     9     2     5     
Vardas643           Pavarde643          7     10    10    7     10    5     1     8     7     5     1     9     10    5     4     3     
Vardas644           Pavarde644          3     4     9     2     6     3     6     7     10    4     4     5     6     4     5     4     
Vardas645           Pavarde645          5     3     1     7     9     3     10    3     9     10    4     8     1     5     8     3     
Vardas646           Pavarde646          2     8     2     10    10    10    6     6     5     1     2     9     2     5     6     10    
Vardas647           Pavarde647          7     5     7     9     9     8     6     1     5     3     6     7     10    10    9     5     
Vardas648           Pavarde648          8     1     8     1     1     10    9     5     7     4     1     2     5     8     7     8     
Vardas649           Pavarde649          9     1     5     1     4     3     9     5     10    5     4     9     7     4     8     9     
Vardas650           Pavarde650          6     10    5     1     1     3     6     1     3     6     1     9     4     4     7     6     
Vardas651           Pavarde651          7     7     4     6     8     1     4     9     3     1     2     7     7     9     3     10    
Vardas652           Pavarde652          7     9     8     7     7     1     6     7     5     3     4     7     2     1     2     1     
Vardas653           Pavarde653          1     8     3     5     4     4     9     7     4     2     1     3     10    7     1     8     
Vardas654           Pavarde654          6     7     7     7     2     5     9     8     10    2     7     7     2     1     3     3     
Vardas655           Pavarde655          10    5     6     1     5     3     8     5     10    6     7     9     9     8     6     5     
Vardas656           Pavarde656          2     2     6     7     6     5     8     6     7     1     6     4     6     6     1     3     
Vardas657           Pavarde657          2     10    5     9     8     8     8     6     5     7     1     6     1     10    1     5     
Vardas658           Pavarde658          1     10    4     2     5     1     9     10    6     10    5     8     9     3     1     7     
Vardas659           Pavarde659          10    1     3     3     5     4     6     10    5     2     5     9     9     1     9     8     
Vardas660           Pavarde660          10    7     5     6     5     7     10    5     7     1     10    7     10    8     3     4     
Vardas661           Pavarde661          5     1     7     2     5     10    1     9     5     6     6     7     10    5     6     7     
Vardas662           Pavarde662          8     1     6     7     3     5     1     7     3     2     2     9     10    4     7     2     
Vardas663           Pavarde663          3     3     10    1     6     3     9     6     8     7     8     10    2     3     6     8     
Vardas664           Pavarde664          8     10    5     10    2     1     2     8     10    2     1     10    7     9     5     6     
Vardas665           Pavarde665          10    6     6     2     8     6     3     4     1     9     8     6     9     3     3     9     
Vardas666           Pavarde666          10    4     10    2     9     5     3     2     5     4     3     6     4     3     9     8     
Vardas667           Pavarde667          2     8     7     10    7     3     1     1     2     3     9     7     2     10    9     2     
Vardas668           Pavarde668          1     2     1     3     1     9     8     1     10    4     5     3     10    1     7     1     
Vardas669           Pavarde669          5     1     7     6     1     7     2     5     3     10    3     2     10    3     3     9     
Vardas670           Pavarde670          7     9     3     6     2     7     3     6     2     9     2     7     4     5     8     1     
Vardas671           Pavarde671          6     1     8     4     4     2     7     6     10    3     4     6     7     9     7     8     
Vardas672           Pavarde672          10    5     5     5     9     4     4     6     8     7     8     1     2     9     2     6     
Vardas673           Pavarde673          9     1     8     7     1     8     10    3     10    4     4     3     8     7     7     8     
Vardas674           Pavarde674          3     2     1     9     1     8     7     8     1     10    1     2     1     1     7     10    
Vardas675           Pavarde675          4     2     5     9     7     2     2     8     6     5     3     5     7     4     8     7     
Vardas676           Pavarde676          4     1     2     7     3     4     3     6     9     7     4     2     6     10    4     3     
Vardas677           Pavarde677          8     10    5     9     4     1     1     1     7     10    5     5     4     9     5     2     
Vardas678           Pavarde678          3     7     9     2     9     3     6     2     7     4     4     9     10    3     7     6     
Vardas679           Pavarde679          2     5     3     3     10    3     3     5     2     7     1     3     1     8     2     7     
Vardas680           Pavarde680          10    6     1     4     5     1     5     8     9     7     7     9     2     10    4     5     
Vardas681           Pavarde681          9     9     3     4     3     9     7     6     9     6     3     10    5     9     3     3     
Vardas682           Pavarde682          6     4     8     8     9     7     8     8     10    9     9     6     3     10    7     9     
Vardas683           Pavarde683          5     4     4     7     2     2     2     6     10    1     5     6     9     2     1     9     
Vardas684           Pavarde684          8     4     6     7     4     5     8     1     3     6     9     4     10    6     1     1     
Vardas685           Pavarde685          1     6     7     1     1     4     7     8     10    7     2     2     6     8     9     9     
Vardas686           Pavarde686          6     2     8     7     2     4     6     5     9     5     10    4     4     6     7     4     
Vardas687           Pavarde687          4     10    7     9     5     9     10    1     1     8     3     6     2     3     9     1     
Vardas688           Pavarde688          7     7     8     7     1     1     2     10    9     10    1     8     7     2     7     6     
Vardas689           Pavarde689          6     6     8     10    4     5     9     5     1     6     6     10    5     10    6     3     
Vardas690           Pavarde690          3     9     8     7     6     7     5     8     3     4     4     4     10    2     4     2     
Vardas691           Pavarde691          2     4     7     6     10    5     4     1     7     10    7     9     6     6     2     4     
Vardas692           Pavarde692          1     2     7     7     2     10    3     7     7     2     5     8     7     10    6     4     
Vardas693           Pavarde693          4     8     6     10    4     3     5     2     4     9     10    10    4     4     8     3     
Vardas694           Pavarde694          1     6     6     7     5     8     2     1     7     1     6     6     2     5     1     1     
Vardas695           Pavarde695          4     6     10    2     3     8     2     1     3     9     3     7     5     10    2     4     
Vardas696           Pavarde696          3     5     9     7     2     3     3     8     4     1     3     7     3     6     6     7     
Vardas697           Pavarde697          10    8     7     1     6     2     4     7     3     3     7     5     9     6     9     9     
Vardas698           Pavarde698          5     10    9     6     4     5     4     3     9     3     3     9     2     1     8     10    
Vardas699           Pavarde699          6     4     6     3     3     8     8     2     2     4     2     7     9     5     4     5     
Vardas700           Pavarde700          6     8     4     9     9     6     5     7     9     4     1     1     7     5     10    5     
Vardas701           Pavarde701          2     6     2     9     3     3     7     10    5     6     2     10    4     5     3     10    
Vardas702           Pavarde702          8     6     1     9     6     1     2     10    1     3     8     2     8     6     4     1     
Vardas703           Pavarde703          2     10    3     3     1     4     5     7     6     5     3     1     1     8     10    9     
Vardas704           Pavarde704          2     5     8     9     1     1     8     10    10    5     3     9     4     1     2     1     
Vardas705           Pavarde705          3     2     6     7     4     6     10    9     3     5     6     7     8     3     8     6     
Vardas706           Pavarde706          5     8     5     7     10    9     1     1     8     10    9     9     10    9     6     3     
Vardas707           Pavarde707          1     5     7     1     10    9     5     9     3     5     10    10    6     1     6     10    
Vardas708           Pavarde708          7     7     9     5     4     3     9     6     1     10    4     10    10    6     8     10    
Vardas709           Pavarde709          10    9     1     10    9     7     4     7     1     5     9     10    7     4     3     2     
Vardas710           Pavarde710          1     6     5     8     10    7     10    10    10    8     6     4     3     5     6     10    
Vardas711           Pavarde711          6     3     3     5     5     3     9     9     5     9     9     4     6     2     6     3     
Vardas712           Pavarde712          4     2     10    8     1     7     9     9     7     6     9     8     3     2     5     3     
Vardas713           Pavarde713          3     7     2     10    10    10    2     3     6     2     10    10    9     7     9     5     
Vardas714           Pavarde714          4     6     7     9     2     9     9     7     8     5     10    1     5     6     1     1     
Vardas715           Pavarde715          4     10    4     1     7     2     6     4     8     7     6     6     1     3     9     7     
Vardas716           Pavarde716          8     8     10    9     3     8     6     1     9     7     2     2     10    5     5     2     
Vardas717           Pavarde717          2     6     8     5     4     9     2     7     9     2     6     3     5     7     3     1     
Vardas718           Pavarde718          6     2     1     9     2     9     1     6     9     3     5     1     1     7     4     3     
Vardas719           Pavarde719          1     5     10    10    3     1     8     2     1     3     6     8     9     10    1     6     
Vardas720           Pavarde720          7     10    10    8     8     4     5     2     2     5     8     5     2     10    4     6     
Vardas721           Pavarde721          8     1     10    7     3     1     3     4     7     10    3     9     6     3     1     10    
Vardas722           Pavarde722          5     5     6     6     3     10    6     6     7     9     10    1     2     7     10    8     
Vardas723           Pavarde723          1     7     4     5     8     5     7     8     1     6     7     4     9     10    8     7     
Vardas724           Pavarde724          9     2     7     4     7     7     4     9     8     7     2     1     2     10    4     4     
Vardas725           Pavarde725          4     6     8     5     7     2     3     9     6     6     1     6     7     6     2     6     
Vardas726           Pavarde726          1     2     4     8     5     10    7     9     10    7     3     7     2     4     3     3     
Vardas727           Pavarde727          10    9     8     4     8     1     8     3     5     9     6     9     1     4     2     4     
Vardas728           Pavarde728          7     5     9     10    5     7     6     2     2     5     4     5     9     2     5     8     
Vardas729           Pavarde729          9     8     10    7     9     9     9     1     1     6     4     9     4     6     2     8     
Vardas730           Pavarde730          3     1     2     6     6     1     2     4     9     2     7     8     10    10    9     2     
Vardas731           Pavarde731          4     9     2     10    5     8     4     3     3     8     8     4     4     6     10    1     
Vardas732           Pavarde732          7     7     3     5     3     10    9     8     6     5     1     1     3     10    7     9     
Vardas733           Pavarde733          2     9     8     3     1     6     6     3     8     3     10    7     9     2     8     2     
Vardas734           Pavarde734          1     8     10    9     9     7     1     7     3     5     7     10    5     4     5     8     
Vardas735           Pavarde735          2     9     8     3     10    9     4     4     9     1     5     4     3     7     6     8     
Vardas736           Pavarde736          6     5     2     6     4     1     8     2     10    6     8     3     9     3     3     4     
Vardas737           Pavarde737          6     5     10    7     1     4     9     5     8     9     2     10    6     10    6     1     
Vardas738           Pavarde738          7     8     7     5     5     9     2     9     2     9     9     1     3     5     2     4     
Vardas739           Pavarde739          7     10    9     2     7     4     10    3     2     10    1     6     6     2     2     7     
Vardas740           Pavarde740          7     9     6     3     6     10    1     5     1     10    4     8     7     4     1     3     
Vardas741           Pavarde741          8     6     5     2     8     6     4     7     5     6     1     9     9     4     10    8     
Vardas742           Pavarde742          3     2     2     8     1     3     2     8     6     8     3     3     1     7     7     8     
Vardas743           Pavarde743          4     9     10    2     4     10    10    5     10    9     5     2     1     7     4     2     
Vardas744           Pavarde744          10    9     8     3     9     9     1     1     3     5     9     5     10    3     3     10    
Vardas745           Pavarde745          4     10    7     9     6     10    7     3     5     4     5     8     9     4     8     1     
Vardas746           Pavarde746          4     4     9     7     1     4     9     1     5     6     8     7     4     5     2     9     
Vardas747           Pavarde747          1     6     8     3     5     6     2     6     8     6     2     6     6     7     1     2     
Vardas748           Pavarde748          4     7     8     1     7     6     10    3     8     8     10    8     1     8     2     2     
Vardas749           Pavarde749          2     7     7     2     3     10    10    9     4     1     10    7     10    1     8     9     
Vardas750           Pavarde750          8     3     2     2     4     10    4     2     10    9     8     9     2     10    2     9     
Vardas751           Pavarde751          4     4     8     6     4     9     5     2     9     8     8     9     8     7     9     7     
Vardas752           Pavarde752          5     7     8     8     4     7     5     8     2     3     3     4     3     6     6     6     
Vardas753           Pavarde753          3     10    1     8     9     5     2     6     10    7     4     9     1     6     7     10    
Vardas754           Pavarde754          8     7     7     4     9     10    1     1     6     9     3     1     9     5     1     3     
Vardas755           Pavarde755          10    2     2     9     5     4     4     2     5     8     5     9     8     3     8     5     
Vardas756           Pavarde756          2     4     7     3     6     8     7     4     7     1     7     7     7     9     8     10    
Vardas757           Pavarde757          1     1     10    4     5     3     3     2     4     7     7     5     7     3     4     9     
Vardas758           Pavarde758          6     3     3     3     2     6     8     9     8     2     1     6     6     5     6     10    
Vardas759           Pavarde759          3     6     2     5     10    10    8     5     8     7     10    8     7     9     10    9     
Vardas760           Pavarde760          9     8     8     3     10    7     3     4     9     8     6     9     8     4     9     6     
Vardas761           Pavarde761          1     3     2     2     5     10    2     3     7     1     4     6     2     5     5     2     
Vardas762           Pavarde762          3     10    1     10    2     3     5     5     5     6     7     10    4     3     10    5     
Vardas763           Pavarde763          10    9     6     2     2     1     5     3     4     7     1     5     9     2     2     7     
Vardas764           Pavarde764          6     2     7     2     5     10    10    2     10    8     1     1     9     5     7     3     
Vardas765           Pavarde765          6     10    9     6     4     8     1     6     3     8     6     6     4     4     10    7     
Vardas766           Pavarde766          3     9     5     2     5     6     10    1     2     1     8     1     5     7     8     4     
Vardas767           Pavarde767          7     6     2     8     8     3     5     8     6     9     5     8     4     9     7     3     
Vardas768           Pavarde768          5     6     10    6     10    9     2     1     9     3     6     4     1     7     4     6     
Vardas769           Pavarde769          3     5     2     9     10    2     6     2     9     7     9     7     5     10    7     6     
Vardas770           Pavarde770          4     6     9     10    3     5     5     9     10    1     8     3     8     8     3     1     
Vardas771           Pavarde771          2     10    1     10    10    3     8     10    2     4     4     10    3     3     8     7     
Vardas772           Pavarde772          1     2     6     5     6     10    2     9     4     3     5     8     1     8     1     10    
Vardas773           Pavarde773          7     10    2     4     4     9     2     9     9     5     3     3     10    8     4     7     
Vardas774           Pavarde774          10    1     10    9     8     8     3     9     4     6     2     8     5     8     3     1     
Vardas775           Pavarde775          2     9     10    6     3     7     1     9     10    4     3     2     9     10    7     2     
Vardas776           Pavarde776          9     6     10    7     5     4     2     9     7     9     3     7     4     1     2     2     
Vardas777           Pavarde777          10    1     10    2     10    9     10    2     8     8     6     3     4     1     4     3     
Vardas778           Pavarde778          3     1     4     2     5     8     3     1     8     10    1     9     8     2     7     7     
Vardas779           Pavarde779          10    7     4     5     8     5     4     1     4     4     4     10    10    8     8     4     
Vardas780           Pavarde780          10    7     5     7     7     5     8     6     1     1     5     3     5     7     9     2     
Vardas781           Pavarde781          8     3     2     9     7     7     10    4     7     8     9     2     8     8     4     5     
Vardas782           Pavarde782          10    1     1     2     7     4     7     2     5     4     6     4     9     3     4     7     
Vardas783           Pavarde783          2     8     1     8     6     3     10    2     10    2     2     3     4     10    9     3     
Vardas784           Pavarde784          9     3     9     4     6     9     7     10    5     4     1     3     3     10    9     8     
Vardas785           Pavarde785          8     6     1     5     10    2     8     1     10    5     3     2     1     3     2     10    
Vardas786           Pavarde786          7     5     2     3     7     7     1     2     1     8     10    9     9     4     1     9     
Vardas787           Pavarde787          6     6     6     7     10    9     4     1     6     2     5     9     4     1     6     7     
Vardas788           Pavarde788          8     5     6     8     5     6     3     7     1     5     6     1     3     10    3     9     
Vardas789           Pavarde789          5     6     9     5     10    7     4     1     3     2     4     2     9     6     8     8     
Vardas790           Pavarde790          3     2     2     7     2     10    10    3     1     2     1     1     8     2     3     6     
Vardas791           Pavarde791          1     5     10    3     6     6     4     8     8     7     10    6     10    1     1     8     
Vardas792           Pavarde792          4     5     1     4     10    7     4     8     9     10    1     3     10    4     4     2     
Vardas793           Pavarde793          2     6     8     4     6     5     5     6     3     2     2     3     8     8     10    8     
Vardas794           Pavarde794          7     5     6     3     10    7     4     1     4     9     10    4     5     6     3     7     
Vardas795           Pavarde795          1     7     5     6     3     5     3     10    5     8     1     3     7     3     7     10    
Vardas796           Pavarde796          5     7     1     4     4     3     9     6     2     5     1     10    3     5     7     1     
Vardas797           Pavarde797          7     2     7     7     7     1     8     7     5     5     6     9     4     8     4     2     
Vardas798           Pavarde798          10    2     1     7     4     7     1     5     5     2     8     8     1     4     3     6     
Vardas799           Pavarde799          5     1     3     4     7     6     2     6     6     4     3     6     2     1     7     2     
Vardas800           Pavarde800          5     1     6     2     9     10    1     9     8     9     2     10    3     1     1     1     
Vardas801           Pavarde801          3     9     9     2     9     9     9     9     10    4     1     4     4     1     3     6     
Vardas802           Pavarde802          2     5     7     9     8     3     3     2     3     6     3     7     6     1     8     7     
Vardas803           Pavarde803          4     6     7     9     8     7     7     4     6     6     8     6     6     4     4     5     
Vardas804           Pavarde804          8     9     4     2     6     1     4     7     4     10    10    2     10    7     1     2     
Vardas805           Pavarde805          7     9     5     2     1     10    8     3     6     9     4     4     3     3     9     9     
Vardas806           Pavarde806          4     3     8     8     2     5     4     5     5     8     7     4     10    9     5     5     
Vardas807           Pavarde807          10    1     9     9     2     6     4     7     1     8     8     6     5     8     6     6     
Vardas808           Pavarde808          10    2     7     8     6     6     6     10    2     1     4     10    6     9     4     7     
Vardas809           Pavarde809          1     3     1     6     7     2     8     8     9     9     8     1     7     6     1     10    
Vardas810           Pavarde810          8     4     4     1     3     6     2     9     9     8     10    7     4     3     4     10    
Vardas811           Pavarde811          3     5     9     5     1     4     3     6     6     2     7     1     10    5     1     6     
Vardas812           Pavarde812          10    6     6     1     10    9     6     4     2     10    9     3     6     9     7     2     
Vardas813           Pavarde813          10    7     7     7     2     5     2     3     7     7     3     5     10    4     9     5     
Vardas814           Pavarde814          9     10    10    1     7     6     9     2     3     2     2     7     10    2     1     2     
Vardas815           Pavarde815          2     4     9     8     5     8     4     7     3     4     5     6     2     4     9     9     
Vardas816           Pavarde816          3     4     3     2     2     4     7     8     9     9     10    2     1     5     3     7     
Vardas817           Pavarde817          10    3     1     1     6     7     7     2     9     2     6     7     10    7     9     8     
Vardas818           Pavarde818          9     8     10    6     9     4     8     2     8     10    7     5     4     2     6     7     
Vardas819           Pavarde819          2     4     4     9     1     10    2     3     7     7     9     4     2     7     5     10    
Vardas820           Pavarde820          10    5     4     8     5     3     3     6     7     2     1     8     3     3     4     2     
Vardas821           Pavarde821          4     7     7     6     8     2     7     8     3     1     6     5     5     7     6     10    
Vardas822           Pavarde822          6     10    5     8     2     4     1     4     7     3     9     4     4     2     10    1     
Vardas823           Pavarde823          7     6     8     8     6     2     4     6     7     10    10    8     2     7     3     10    
Vardas824           Pavarde824          4     6     10    5     8     7     7     5     7     7     8     9     10    3     2     6     
Vardas825           Pavarde825          1     8     3     8     1     7     10    6     2     9     6     7     1     3     6     7     
Vardas826           Pavarde826          6     7     5     1     7     4     6     10    7     7     10    10    3     2     7     9     
Vardas827           Pavarde827          6     9     2     4     6     2     7     4     7     5     5     10    9     8     3     6     
Vardas828           Pavarde828          1     5     5     1     3     8     5     10    9     9     5     5     7     10    10    7     
Vardas829           Pavarde829          7     6     6     2     5     10    7     9     8     4     6     6     4     7     2     2     
Vardas830           Pavarde830          6     4     1     3     4     2     5     4     8     3     6     4     8     1     10    1     
Vardas831           Pavarde831          4     6     10    5     7     3     10    2     7     10    9     5     3     10    2     10    
Vardas832           Pavarde832          1     2     10    3     1     2     9     5     7     2     4     8     10    7     2     5     
Vardas833           Pavarde833          7     4     2     7     2     4     3     7     3     7     2     1     8     10    2     2     
Vardas834           Pavarde834          6     7     9     4     8     1     9     9     4     8     8     10    6     7     3     6     
Vardas835           Pavarde835          3     9     3     8     1     8     1     1     9     9     7     9     9     4     8     8     
Vardas836           Pavarde836          7     10    4     1     4     1     2     10    7     3     5     3     10    5     3     6     
Vardas837           Pavarde837          8     6     8     2     2     6     9     8     2     4     7     10    7     7     4     2     
Vardas838           Pavarde838          3     4     10    9     9     9     2     6     5     3     2     9     9     6     2     5     
Vardas839           Pavarde839          3     1     8     7     5     9     5     7     7     7     2     5     7     1     1     6     
Vardas840           Pavarde840          1     5     9     7     1     5     1     10    6     1     8     9     5     9     9     5     
Vardas841           Pavarde841          10    5     10    7     6     5     8     4     8     8     9     9     3     1     5     1     
Vardas842           Pavarde842          4     10    1     9     3     7     4     7     10    1     4     10    1     3     7     4     
Vardas843           Pavarde843          2     7     7     8     9     4     4     9     8     9     10    1     9     3     3     6     
Vardas844           Pavarde844          1     2     4     3     5     5     7     5     9     1     10    2     1     8     2     6     
Vardas845           Pavarde845          1     5     1     3     9     4     7     2     2     1     7     7     4     5     3     5     
Vardas846           Pavarde846          4     10    3     6     6     8     5     10    7     9     9     1     3     4     8     9     
Vardas847           Pavarde847          7     5     8     5     7     6     9     8     10    10    9     6     1     10    10    6     
Vardas848           Pavarde848          8     6     9     7     7     10    9     9     10    5     5     4     9     9     5     9     
Vardas849           Pavarde849          2     4     8     4     3     2     7     9     4     9     9     1     4     9     3     7     
Vardas850           Pavarde850          5     2     3     10    10    4     5     8     7     1     7     5     3     1     8     5     
Vardas851           Pavarde851          4     3     4     1     3     7     5     7     8     8     5     3     3     10    2     8     
Vardas852           Pavarde852          5     6     5     2     7     5     10    4     1     1     5     6     2     3     9     7     
Vardas853           Pavarde853          9     9     1     4     4     2     3     10    7     2     2     4     9     1     8     9     
Vardas854           Pavarde854          10    7     1     5     9     1     6     7     7     7     6     5     6     2     5     7     
Vardas855           Pavarde855          7     9     10    4     1     6     10    9     8     4     7     8     8     6     2     6     
Vardas856           Pavarde856          3     7     2     5     4     4     1     3     9     5     2     9     10    5     4     5     
Vardas857           Pavarde857          9     4     4     7     8     3     9     10    8     8     8     4     8     7     7     5     
Vardas858           Pavarde858          2     2     2     10    4     3     5     1     5     8     5     2     8     9     2     2     
Vardas859           Pavarde859          4     7     2     10    7     2     4     10    10    5     8     10    4     6     8     6     
Vardas860           Pavarde860          5     2     4     8     1     8     5     1     2     1     10    10    3     5     3     1     
Vardas861           Pavarde861          5     8     7     5     9     5     1     2     5     9     2     9     5     10    6     10    
Vardas862           Pavarde862          7     6     2     2     6     7     8     1     3     8     10    6     7     10    7     1     
Vardas863           Pavarde863          2     3     8     3     3     3     7     3     8     6     8     2     1     7     10    10    
Vardas864           Pavarde864          4     4     10    9     7     2     10    2     7     9     3     2     4     9     5     8     
Vardas865           Pavarde865          6     8     6     4     5     6     7     1     4     1     8     4     5     2     2     8     
Vardas866           Pavarde866          1     3     1     7     7     10    8     8     5     5     2     2     6     2     5     1     
Vardas867           Pavarde867          7     4     7     7     5     9     10    10    3     7     9     4     8     1     2     1     
Vardas868           Pavarde868          6     6     2     10    1     7     9     2     2     1     9     7     4     7     9     1     
Vardas869           Pavarde869          3     9     2     4     5     2     3     4     5     1     1     1     6     5     7     2     
Vardas870           Pavarde870          2     5     3     8     8     8     8     4     7     5     1     5     6     2     2     3     
Vardas871           Pavarde871          8     9     5     4     8     7     3     6     3     4     10    8     10    8     8     3     
Vardas872           Pavarde872          3     1     8     8     5     6     4     5     7     7     2     8     10    6     9     5     
Vardas873           Pavarde873          7     2     8     9     3     8     7     9     5     5     9     4     6     1     10    5     
Vardas874           Pavarde874          9     3     9     6     9     4     9     5     3     6     5     5     2     9     5     7     
Vardas875           Pavarde875          6     7     10    4     7     9     10    9     7     7     7     1     2     3     2     8     
Vardas876           Pavarde876          2     9     7     9     4     4     7     10    6     8     10    8     2     4     6     1     
Vardas877           Pavarde877          3     8     1     10    5     7     7     9     9     6     3     2     4     2     1     9     
Vardas878           Pavarde878          5     7     10    9     10    1     3     5     2     9     6     9     3     10    6     7     
Vardas879           Pavarde879          3     2     7     9     2     10    5     6     6     1     7     6     10    8     3     6     
Vardas880           Pavarde880          1     7     8     6     2     7     1     8     2     3     4     4     9     9     2     2     
Vardas881           Pavarde881          5     7     5     6     3     3     1     2     5     6     10    6     5     8     5     1     
Vardas882           Pavarde882          10    9     3     8     2     5     1     5     6     1     2     8     1     8     10    4     
Vardas883           Pavarde883          6     3     9     9     3     3     7     6     4     5     5     4     4     7     7     2     
Vardas884           Pavarde884          10    3     1     8     5     7     3     2     2     4     7     9     1     9     8     8     
Vardas885           Pavarde885          3     2     4     1     9     10    3     7     8     6     2     3     1     3     8     5     
Vardas886           Pavarde886          8     6     9     6     6     10    9     7     5     6     7     1     9     10    4     10    
Vardas887           Pavarde887          10    1     1     5     1     8     4     4     8     8     3     5     1     5     10    5     
Vardas888           Pavarde888          10    3     7     9     8     2     9     5     2     10    9     10    4     4     8     8     
Vardas889           Pavarde889          6     1     3     1     5     6     3     2     1     3     10    3     7     10    10    9     
Vardas890           Pavarde890          1     6     1     5     6     6     3     7     5     4     6     6     3     10    7     8     
Vardas891           Pavarde891          8     2     2     9     5     8     7     7     6     9     6     5     2     8     3     9     
Vardas892           Pavarde892          6     5     9     4     2     9     1     9     8     3     9     9     7     9     4     8     
Vardas893           Pavarde893          4     5     10    4     1     9     2     9     6     8     8     5     5     5     10    3     
Vardas894           Pavarde894          2     4     7     3     9     6     2     2     4     8     1     4     10    6     5     7     
Vardas895           Pavarde895          5     9     3     3     10    1     2     1     9     8     10    7     9     9     6     10    
Vardas896           Pavarde896          1     5     1     1     8     9     5     1     2     9     3     2     10    6     6     5     
Vardas897           Pavarde897          1     2     7     6     1     8     1     9     8     1     9     6     6     8     3     3     
Vardas898           Pavarde898          5     1     7     9     5     10    6     10    10    8     2     9     1     6     9     2     
Vardas899           Pavarde899          4     3     6     8     1     10    6     9     5     9     8     2     1     5     10    10    
Vardas900           Pavarde900          1     4     8     5     3     7     1     7     6     9     6     9     4     2     9     4     
Vardas901           Pavarde901          10    9     3     6     3     6     1     1     6     8     2     2     4     5     6     2     
Vardas902           Pavarde902          7     9     2     6     4     3     4     4     7     1     3     5     3     5     3     2     
Vardas903           Pavarde903          5     10    10    7     10    3     7     2     8     5     10    1     10    4     10    8     
Vardas904           Pavarde904          4     9     1     3     9     10    9     4     6     8     10    4     6     7     8     2     
Vardas905           Pavarde905          9     8     1     1     10    4     2     8     5     9     5     3     6     2     2     2     
