Vardas              Pavarde             ND1   ND2   ND3   ND4   ND5   ND6   ND7   ND8   ND9   ND10  ND11  ND12  ND13  ND14  ND15  Egz.  
Vardas4895          Pavarde4895         3     10    1     7     10    1     1     10    3     5     1     5     1     1     10    5     
Vardas4896          Pavarde4896         1     5     5     3     4     7     9     7     9     1     4     1     1     7     7     1     
Vardas4897          Pavarde4897         3     3     5     1     3     4     7     3     2     3     6     4     4     6     4     6     
Vardas4898          Pavarde4898         2     6     3     7     8     7     8     3     10    9     3     9     7     10    5     4     
Vardas4899          Pavarde4899         9     2     6     1     5     10    2     8     10    5     1     10    6     8     5     9     
Vardas4900          Pavarde4900         3     6     10    6     2     2     4     4     1     3     7     1     6     10    1     5     
Vardas4901          Pavarde4901         8     4     10    10    3     3     9     4     4     1     8     6     6     9     8     10    
Vardas4902          Pavarde4902         8     1     10    10    10    2     6     3     7     6     2     3     3     10    3     1     
Vardas4903          Pavarde4903         7     2     6     2     2     2     4     9     8     7     7     1     3     8     10    6     
Vardas4904          Pavarde4904         9     6     8     8     10    7     7     1     5     1     7     8     9     4     3     1     
Vardas4905          Pavarde4905         5     6     10    3     10    1     5     9     6     5     5     4     4     8     6     4     
Vardas4906          Pavarde4906         3     10    3     4     8     2     3     2     1     7     1     10    10    2     2     3     
Vardas4907          Pavarde4907         2     7     5     9     2     6     5     1     6     3     10    6     1     1     4     3     
Vardas4908          Pavarde4908         6     4     3     7     7     9     10    5     4     3     3     3     4     8     1     10    
Vardas4909          Pavarde4909         2     1     9     2     10    1     1     5     2     5     1     9     10    1     4     8     
Vardas4910          Pavarde4910         3     7     10    2     6     7     10    8     10    1     9     1     9     9     6     1     
Vardas4911          Pavarde4911         2     4     1     8     10    5     6     10    10    1     2     6     1     4     3     2     
Vardas4912          Pavarde4912         4     10    2     9     7     10    7     1     6     4     1     1     7     2     10    8     
Vardas4913          Pavarde4913         4     5     6     5     4     9     10    9     6     6     9     2     6     2     3     1     
Vardas4914          Pavarde4914         4     3     4     9     10    1     4     9     5     9     6     1     3     2     8     7     
Vardas4915          Pavarde4915         2     9     5     1     1     6     5     10    9     6     6     10    1     7     5     3     
Vardas4916          Pavarde4916         1     2     3     4     9     3     6     8     6     1     5     6     4     9     1     5     
Vardas4917          Pavarde4917         7     6     4     9     3     6     5     6     8     1     4     3     2     9     8     8     
Vardas4918          Pavarde4918         8     2     6     6     1     5     3     8     2     5     7     1     4     10    2     9     
Vardas4919          Pavarde4919         7     5     2     8     4     9     3     5     10    9     9     1     4     10    3     9     
Vardas4920          Pavarde4920         10    2     5     4     5     4     8     8     8     7     8     3     8     4     1     6     
Vardas4921          Pavarde4921         6     3     6     10    5     4     3     10    5     4     3     6     1     4     10    3     
Vardas4922          Pavarde4922         2     10    4     8     3     4     5     1     9     1     9     4     1     6     8     4     
Vardas4923          Pavarde4923         1     4     4     8     9     1     5     9     10    8     2     2     2     3     7     8     
Vardas4924          Pavarde4924         6     2     2     4     6     7     8     2     10    8     3     5     10    10    3     7     
Vardas4925          Pavarde4925         1     4     4     4     9     10    5     8     2     5     8     6     9     1     10    6     
Vardas4926          Pavarde4926         2     7     4     2     7     3     6     6     1     8     1     3     6     1     5     5     
Vardas4927          Pavarde4927         2     3     7     8     3     2     3     1     4     9     5     4     10    10    1     8     
Vardas4928          Pavarde4928         5     1     7     8     7     10    1     8     1     4     7     2     5     6     1     7     
Vardas4929          Pavarde4929         7     1     3     1     3     5     8     10    10    10    9     4     4     4     3     7     
Vardas4930          Pavarde4930         5     6     2     9     5     10    9     10    9     6     5     4     4     6     8     4     
Vardas4931          Pavarde4931         7     9     4     1     5     4     9     4     1     1     6     1     2     3     1     3     
Vardas4932          Pavarde4932         2     6     6     8     4     8     2     3     5     1     7     1     1     8     8     3     
Vardas4933          Pavarde4933         3     4     5     3     10    1     5     7     9     4     8     8     8     7     8     7     
Vardas4934          Pavarde4934         9     5     1     8     1     4     3     9     3     1     7     7     5     6     2     1     
Vardas4935          Pavarde4935         3     8     3     2     10    8     10    9     1     5     3     8     4     10    8     2     
Vardas4936          Pavarde4936         2     4     1     2     2     9     6     9     2     2     5     3     10    10    9     5     
Vardas4937          Pavarde4937         5     10    5     8     5     8     4     3     8     1     5     10    5     1     4     6     
Vardas4938          Pavarde4938         10    8     9     8     7     3     6     1     3     3     3     2     4     9     5     10    
Vardas4939          Pavarde4939         3     2     2     7     9     4     5     7     2     6     3     9     10    3     4     2     
Vardas4940          Pavarde4940         4     5     5     6     4     3     2     1     3     7     2     1     8     7     2     3     
Vardas4941          Pavarde4941         2     10    4     6     7     3     5     9     6     2     10    4     10    8     1     2     
Vardas4942          Pavarde4942         2     9     3     4     10    6     7     1     3     6     7     7     3     7     7     10    
Vardas4943          Pavarde4943         2     10    8     8     3     2     9     1     10    2     2     6     1     8     2     8     
Vardas4944          Pavarde4944         3     1     1     7     5     4     8     3     1     2     4     4     9     10    6     2     
Vardas4945          Pavarde4945         3     10    5     5     4     4     4     5     9     7     1     2     7     10    6     3     
Vardas4946          Pavarde4946         5     9     8     7     6     9     6     3     9     6     2     9     3     9     2     6     
Vardas4947          Pavarde4947         10    4     9     8     5     1     7     10    2     7     4     6     6     7     9     2     
Vardas4948          Pavarde4948         10    8     1     4     9     9     1     10    10    6     2     6     6     9     4     6     
Vardas4949          Pavarde4949         10    1     9     10    8     9     6     6     6     2     8     1     9     2     6     10    
Vardas4950          Pavarde4950         7     1     4     4     9     8     4     9     6     9     10    8     5     4     8     5     
Vardas4951          Pavarde4951         10    5     7     5     6     6     8     10    9     6     8     6     8     1     8     7     
Vardas4952          Pavarde4952         10    5     6     10    9     6     3     7     8     7     9     9     5     1     7     10    
Vardas4953          Pavarde4953         6     10    3     3     3     8     5     3     9     1     3     2     2     3     3     7     
Vardas4954          Pavarde4954         5     1     6     3     2     2     10    10    1     5     10    7     9     2     1     2     
Vardas4955          Pavarde4955         8     7     3     5     5     4     4     1     4     10    9     9     5     7     4     9     
Vardas4956          Pavarde4956         10    6     3     3     1     4     8     6     4     4     1     5     10    5     7     6     
Vardas4957          Pavarde4957         2     4     4     9     2     2     3     7     4     7     10    10    8     10    8     10    
Vardas4958          Pavarde4958         9     1     10    10    3     3     4     7     10    10    4     10    8     9     8     5     
Vardas4959          Pavarde4959         8     8     7     1     8     3     6     4     4     10    9     6     6     1     3     2     
Vardas4960          Pavarde4960         4     7     8     2     5     10    8     6     4     2     5     9     1     5     8     6     
Vardas4961          Pavarde4961         9     4     3     8     2     5     7     4     3     1     7     9     6     10    6     8     
Vardas4962          Pavarde4962         1     1     7     7     10    6     5     9     3     2     5     8     4     1     6     5     
Vardas4963          Pavarde4963         6     1     4     7     9     10    5     2     5     6     2     8     7     2     7     4     
Vardas4964          Pavarde4964         4     10    4     9     8     9     4     8     10    4     4     8     3     10    4     5     
Vardas4965          Pavarde4965         5     9     3     4     8     2     4     8     6     10    4     3     8     1     7     1     
Vardas4966          Pavarde4966         2     3     7     3     4     9     6     7     5     2     5     8     9     7     9     4     
Vardas4967          Pavarde4967         2     5     5     4     2     9     1     1     6     10    2     1     3     8     6     8     
Vardas4968          Pavarde4968         6     7     5     6     10    10    9     2     2     1     6     3     7     1     9     5     
Vardas4969          Pavarde4969         3     5     1     10    4     1     7     10    9     3     7     2     9     5     8     10    
Vardas4970          Pavarde4970         9     4     2     1     5     9     7     2     8     6     5     9     4     7     9     4     
Vardas4971          Pavarde4971         9     1     2     5     2     1     4     8     10    6     8     1     10    5     7     10    
Vardas4972          Pavarde4972         5     10    5     2     1     2     5     3     1     10    6     6     6     8     6     8     
Vardas4973          Pavarde4973         10    10    4     3     2     10    7     8     10    3     4     8     2     8     1     3     
Vardas4974          Pavarde4974         10    6     3     3     2     3     1     2     4     7     7     4     9     4     10    7     
Vardas4975          Pavarde4975         8     10    8     5     2     5     3     5     10    1     2     7     8     9     3     7     
Vardas4976          Pavarde4976         9     9     1     2     7     5     6     3     4     2     9     7     2     2     6     4     
Vardas4977          Pavarde4977         6     5     1     9     6     5     8     9     9     2     8     5     4     4     1     4     
Vardas4978          Pavarde4978         10    1     2     6     6     4     10    9     9     3     10    6     10    2     8     5     
Vardas4979          Pavarde4979         1     8     1     5     1     1     1     8     7     6     1     5     4     8     2     8     
Vardas4980          Pavarde4980         1     1     9     5     4     1     3     3     4     5     2     1     3     5     10    8     
Vardas4981          Pavarde4981         10    7     6     2     10    8     5     3     4     2     2     5     3     9     1     1     
Vardas4982          Pavarde4982         3     5     4     4     8     8     10    4     3     5     9     7     7     4     3     6     
Vardas4983          Pavarde4983         6     2     7     3     2     5     6     7     6     3     3     8     8     10    4     3     
Vardas4984          Pavarde4984         3     10    1     3     7     2     6     3     10    2     9     10    3     10    5     4     
Vardas4985          Pavarde4985         10    8     9     3     3     1     5     9     6     7     6     4     4     1     2     8     
Vardas4986          Pavarde4986         4     2     9     9     4     9     6     7     4     8     1     4     6     9     4     10    
Vardas4987          Pavarde4987         2     6     8     7     8     7     5     5     8     5     2     1     7     1     2     10    
Vardas4988          Pavarde4988         10    5     2     9     7     9     3     4     6     4     3     5     2     10    7     9     
Vardas4989          Pavarde4989         7     1     4     10    10    4     2     1     2     8     2     5     6     9     1     3     
Vardas4990          Pavarde4990         9     8     7     2     5     1     4     4     4     3     7     1     2     8     10    3     
Vardas4991          Pavarde4991         3     7     1     7     4     9     10    1     2     9     4     8     5     3     8     8     
Vardas4992          Pavarde4992         4     4     3     9     9     3     1     1     10    8     8     1     9     9     6     3     
Vardas4993          Pavarde4993         8     4     2     7     2     10    3     7     4     3     2     10    6     7     8     1     
Vardas4994          Pavarde4994         3     8     5     4     3     1     4     5     9     8     9     1     7     9     4     9     
Vardas4995          Pavarde4995         2     10    7     3     7     1     2     6     1     4     5     2     4     4     1     8     
Vardas4996          Pavarde4996         8     7     8     5     6     7     3     9     4     10    5     7     5     5     3     5     
Vardas4997          Pavarde4997         6     7     10    2     3     10    8     1     2     7     9     8     1     5     6     3     
Vardas4998          Pavarde4998         9     10    10    10    2     3     3     6     7     1     5     1     8     9     10    3     
Vardas4999          Pavarde4999         7     4     9     4     5     2     7     2     3     6     1     5     4     6     9     9     
Vardas5000          Pavarde5000         3     8     2     2     4     3     5     4     2     5     5     9     8     8     1     3     
Vardas5001          Pavarde5001         6     6     4     1     4     6     5     7     7     3     8     9     7     6     2     8     
Vardas5002          Pavarde5002         1     4     7     8     5     1     6     10    4     5     9     9     6     7     8     8     
Vardas5003          Pavarde5003         4     7     3     7     5     3     10    8     8     4     8     7     8     4     6     8     
Vardas5004          Pavarde5004         7     9     8     9     1     3     8     9     4     4     9     1     10    4     1     3     
Vardas5005          Pavarde5005         3     6     2     1     2     10    9     9     7     8     10    1     2     1     4     5     
Vardas5006          Pavarde5006         5     5     10    5     1     6     5     1     7     4     7     5     4     4     4     10    
Vardas5007          Pavarde5007         8     2     5     9     3     2     8     6     2     3     10    10    3     6     10    2     
Vardas5008          Pavarde5008         7     1     2     4     6     10    6     8     2     10    4     4     6     7     1     10    
Vardas5009          Pavarde5009         6     10    7     9     9     7     1     7     9     3     7     7     2     9     10    5     
Vardas5010          Pavarde5010         9     9     2     10    10    3     6     2     10    10    8     9     5     1     4     3     
Vardas5011          Pavarde5011         10    10    2     7     8     1     6     1     5     4     2     3     7     7     3     10    
Vardas5012          Pavarde5012         3     10    10    10    4     4     2     1     9     1     10    3     9     5     1     9     
Vardas5013          Pavarde5013         7     5     8     1     1     7     9     2     10    4     6     7     1     7     6     2     
Vardas5014          Pavarde5014         7     3     1     6     10    5     8     8     10    7     4     4     8     4     6     2     
Vardas5015          Pavarde5015         7     10    9     9     1     10    4     9     6     4     9     1     7     7     7     6     
Vardas5016          Pavarde5016         2     7     6     5     7     10    10    8     5     1     4     3     6     5     1     5     
Vardas5017          Pavarde5017         6     6     1     7     2     5     10    2     6     4     3     5     9     3     10    9     
Vardas5018          Pavarde5018         3     10    5     5     1     7     6     6     2     3     6     5     7     2     1     9     
Vardas5019          Pavarde5019         7     2     10    8     1     3     2     5     7     1     4     9     9     9     9     2     
Vardas5020          Pavarde5020         1     4     1     6     7     9     2     6     6     5     9     6     5     8     10    7     
Vardas5021          Pavarde5021         6     5     6     1     3     10    9     9     8     9     7     5     4     9     8     4     
Vardas5022          Pavarde5022         8     7     1     7     3     2     6     1     1     3     8     3     10    1     6     6     
Vardas5023          Pavarde5023         1     2     3     8     3     5     9     9     10    7     4     1     5     6     6     6     
Vardas5024          Pavarde5024         5     1     7     10    5     1     10    5     10    10    8     8     1     10    6     1     
Vardas5025          Pavarde5025         4     3     2     2     3     5     8     2     4     1     8     5     7     7     7     5     
Vardas5026          Pavarde5026         2     10    1     7     2     5     3     2     8     8     2     9     10    5     3     8     
Vardas5027          Pavarde5027         1     1     5     8     6     6     4     8     8     9     2     2     7     7     3     8     
Vardas5028          Pavarde5028         8     2     3     6     8     5     1     1     4     9     6     10    2     6     6     7     
Vardas5029          Pavarde5029         5     4     2     9     7     10    5     10    6     4     3     6     5     5     8     5     
Vardas5030          Pavarde5030         8     6     5     2     10    6     1     2     10    3     1     5     9     9     9     9     
Vardas5031          Pavarde5031         4     10    6     9     6     10    5     2     7     5     1     4     8     10    3     2     
Vardas5032          Pavarde5032         1     9     1     3     7     1     1     7     2     7     5     4     1     2     9     1     
Vardas5033          Pavarde5033         5     8     2     6     1     4     7     5     9     6     9     5     7     8     7     10    
Vardas5034          Pavarde5034         1     6     5     8     8     2     9     6     1     2     1     10    8     6     4     7     
Vardas5035          Pavarde5035         5     7     8     4     2     2     4     8     6     7     10    2     5     10    3     3     
Vardas5036          Pavarde5036         1     4     9     7     7     9     7     4     5     7     10    9     8     7     8     10    
Vardas5037          Pavarde5037         1     9     1     7     8     10    2     4     3     8     2     8     5     4     8     5     
Vardas5038          Pavarde5038         5     5     4     7     3     3     3     6     1     6     6     8     9     5     4     5     
Vardas5039          Pavarde5039         6     5     10    3     1     3     3     9     5     5     3     1     8     9     6     5     
Vardas5040          Pavarde5040         7     4     7     7     9     5     6     7     5     2     2     7     2     10    3     1     
Vardas5041          Pavarde5041         7     7     5     8     10    7     8     5     10    10    4     4     3     8     2     2     
Vardas5042          Pavarde5042         1     2     4     3     10    5     9     10    9     6     6     10    8     3     8     3     
Vardas5043          Pavarde5043         7     5     9     3     6     8     5     8     10    6     4     4     2     10    7     8     
Vardas5044          Pavarde5044         9     3     6     3     1     2     6     5     8     5     3     10    5     8     4     9     
Vardas5045          Pavarde5045         10    8     4     5     1     3     8     7     3     6     2     5     1     7     7     5     
Vardas5046          Pavarde5046         2     2     4     2     3     5     7     6     8     7     6     1     6     8     3     5     
Vardas5047          Pavarde5047         7     8     3     10    7     7     2     4     9     9     10    7     8     10    9     7     
Vardas5048          Pavarde5048         10    1     9     8     8     1     9     1     8     8     1     1     1     2     8     9     
Vardas5049          Pavarde5049         7     5     9     6     1     1     3     8     5     8     7     2     5     7     6     8     
Vardas5050          Pavarde5050         9     2     10    3     5     3     4     3     10    3     1     3     4     4     1     1     
Vardas5051          Pavarde5051         6     7     8     5     10    5     9     2     9     4     7     9     3     6     8     3     
Vardas5052          Pavarde5052         9     6     4     9     7     3     9     7     2     2     10    1     3     2     2     10    
Vardas5053          Pavarde5053         7     9     4     10    2     3     9     5     10    3     7     2     4     4     2     2     
Vardas5054          Pavarde5054         7     7     8     10    2     9     9     9     1     9     8     6     5     2     8     2     
Vardas5055          Pavarde5055         5     6     8     1     1     8     1     5     5     3     4     7     7     7     1     3     
Vardas5056          Pavarde5056         7     2     1     8     5     2     7     10    5     8     8     8     7     10    2     8     
Vardas5057          Pavarde5057         5     10    3     8     4     1     7     2     7     9     7     10    9     6     9     4     
Vardas5058          Pavarde5058         8     2     8     2     9     4     4     1     2     10    6     2     7     3     1     4     
Vardas5059          Pavarde5059         7     1     6     9     6     9     2     3     3     4     10    9     3     3     10    3     
Vardas5060          Pavarde5060         2     9     9     5     7     5     5     8     1     5     8     8     1     7     6     7     
Vardas5061          Pavarde5061         8     1     10    2     4     10    9     7     6     1     10    2     10    10    5     3     
Vardas5062          Pavarde5062         5     5     6     4     1     3     5     6     6     2     2     9     8     3     3     2     
Vardas5063          Pavarde5063         1     8     2     1     8     3     1     1     6     2     3     9     6     5     9     1     
Vardas5064          Pavarde5064         1     3     3     9     1     6     5     2     8     7     5     2     1     2     1     3     
Vardas5065          Pavarde5065         2     3     10    2     5     9     8     5     5     9     6     2     3     7     3     9     
Vardas5066          Pavarde5066         3     9     6     8     6     6     10    7     8     6     8     2     4     4     4     6     
Vardas5067          Pavarde5067         6     7     1     10    5     4     3     8     4     9     7     2     6     3     2     2     
Vardas5068          Pavarde5068         7     9     2     2     4     1     10    6     5     2     1     7     4     5     8     8     
Vardas5069          Pavarde5069         9     4     3     10    1     4     4     1     4     3     8     1     3     3     1     3     
Vardas5070          Pavarde5070         3     10    6     5     10    10    8     7     10    9     5     4     8     4     7     5     
Vardas5071          Pavarde5071         10    3     9     1     5     1     1     6     1     1     5     8     3     1     7     7     
Vardas5072          Pavarde5072         1     2     2     5     4     1     1     8     6     8     5     8     5     10    3     8     
Vardas5073          Pavarde5073         7     3     6     5     8     6     10    3     1     8     8     3     1     7     1     3     
Vardas5074          Pavarde5074         9     4     5     7     9     8     9     2     5     10    9     7     3     1     5     8     
Vardas5075          Pavarde5075         9     3     9     8     5     3     1     8     1     3     7     7     8     9     8     6     
Vardas5076          Pavarde5076         5     1     4     5     3     7     10    3     5     3     7     2     8     1     6     5     
Vardas5077          Pavarde5077         4     1     1     2     7     9     5     1     4     7     5     7     8     8     5     5     
Vardas5078          Pavarde5078         3     5     10    4     9     5     1     10    1     3     9     10    3     10    9     6     
Vardas5079          Pavarde5079         7     6     3     2     5     6     1     10    5     6     1     4     2     4     1     5     
Vardas5080          Pavarde5080         9     3     6     7     10    1     3     9     1     5     8     9     8     5     1     10    
Vardas5081          Pavarde5081         9     10    1     7     6     8     7     4     8     6     7     6     4     9     1     2     
Vardas5082          Pavarde5082         2     1     6     7     8     8     2     7     8     2     7     3     8     3     10    7     
Vardas5083          Pavarde5083         8     5     3     8     1     3     7     10    6     9     3     7     2     9     2     3     
Vardas5084          Pavarde5084         8     6     10    9     3     4     6     2     2     8     8     8     7     2     8     7     
Vardas5085          Pavarde5085         7     10    1     3     3     3     9     1     4     1     2     5     3     10    8     6     
Vardas5086          Pavarde5086         2     9     9     10    2     1     1     6     7     5     2     10    10    5     6     9     
Vardas5087          Pavarde5087         8     10    7     6     6     2     3     10    3     1     3     3     8     6     1     1     
Vardas5088          Pavarde5088         7     10    5     3     9     9     8     4     9     2     1     9     3     1     5     5     
Vardas5089          Pavarde5089         4     7     9     1     6     8     3     6     2     5     6     9     4     10    5     2     
Vardas5090          Pavarde5090         7     6     10    10    6     6     9     7     8     8     8     4     6     8     10    4     
Vardas5091          Pavarde5091         10    2     3     6     5     7     1     8     8     4     5     3     5     2     10    8     
Vardas5092          Pavarde5092         1     1     8     3     8     8     10    9     6     1     9     1     2     5     3     3     
Vardas5093          Pavarde5093         6     3     4     9     3     1     2     9     1     8     9     4     9     2     6     2     
Vardas5094          Pavarde5094         1     8     9     3     7     10    3     10    6     7     4     3     1     5     4     7     
Vardas5095          Pavarde5095         1     5     1     3     10    2     10    2     7     9     2     7     7     1     1     3     
Vardas5096          Pavarde5096         8     5     5     1     9     7     5     1     10    4     7     6     6     8     9     5     
Vardas5097          Pavarde5097         2     3     2     5     4     1     6     3     7     2     10    6     6     9     6     10    
Vardas5098          Pavarde5098         1     7     9     6     7     2     3     4     4     4     2     4     2     2     3     10    
Vardas5099          Pavarde5099         10    8     4     10    8     4     1     3     7     4     2     9     8     2     2     3     
Vardas5100          Pavarde5100         5     9     10    7     9     3     4     1     4     4     3     1     3     3     3     4     
Vardas5101          Pavarde5101         2     8     3     6     9     9     10    8     2     9     1     10    4     7     2     1     
Vardas5102          Pavarde5102         7     6     2     3     6     6     3     9     7     6     7     3     2     9     7     9     
Vardas5103          Pavarde5103         7     3     9     6     3     8     6     2     7     5     10    10    9     6     2     2     
Vardas5104          Pavarde5104         3     2     7     3     8     4     10    2     10    4     6     7     2     4     9     9     
Vardas5105          Pavarde5105         4     9     4     6     6     10    3     5     10    7     1     10    8     1     3     8     
Vardas5106          Pavarde5106         10    3     3     2     7     4     1     5     4     7     8     9     5     7     8     1     
Vardas5107          Pavarde5107         6     9     5     3     9     10    7     8     4     4     4     3     3     8     10    9     
Vardas5108          Pavarde5108         10    7     2     9     8     5     10    8     5     1     2     4     2     7     2     3     
Vardas5109          Pavarde5109         7     8     6     8     5     1     5     9     8     3     7     2     4     3     1     10    
Vardas5110          Pavarde5110         7     7     3     7     6     7     3     4     2     5     7     8     10    5     1     5     
Vardas5111          Pavarde5111         8     5     1     8     3     3     8     1     10    8     8     4     1     4     10    5     
Vardas5112          Pavarde5112         3     9     5     3     7     6     8     9     2     7     8     4     6     10    2     4     
Vardas5113          Pavarde5113         9     7     4     5     5     1     1     3     5     8     2     4     9     1     10    9     
Vardas5114          Pavarde5114         8     3     6     3     9     6     5     7     4     5     5     6     2     1     6     9     
Vardas5115          Pavarde5115         7     6     6     1     10    9     7     1     3     4     4     9     10    8     9     1     
Vardas5116          Pavarde5116         1     6     10    1     6     7     1     3     10    4     1     7     9     10    5     2     
Vardas5117          Pavarde5117         9     5     2     7     10    10    7     6     4     10    9     6     4     5     7     6     
Vardas5118          Pavarde5118         9     7     4     9     3     1     9     9     4     1     1     7     10    4     2     8     
Vardas5119          Pavarde5119         9     7     7     7     8     5     10    6     8     7     5     5     10    3     2     5     
Vardas5120          Pavarde5120         5     6     8     4     3     6     6     4     9     7     7     4     8     8     4     2     
Vardas5121          Pavarde5121         3     3     3     5     1     9     3     8     5     4     3     9     10    3     5     5     
Vardas5122          Pavarde5122         2     7     8     8     1     1     4     10    9     1     6     10    1     1     10    3     
Vardas5123          Pavarde5123         1     2     10    4     4     7     5     3     4     10    9     9     10    7     10    8     
Vardas5124          Pavarde5124         6     10    3     3     4     2     6     3     7     5     10    9     7     8     1     9     
Vardas5125          Pavarde5125         6     10    3     7     2     7     10    5     5     6     6     7     4     1     10    8     
Vardas5126          Pavarde5126         3     3     8     6     10    8     5     8     5     9     6     9     10    5     3     4     
Vardas5127          Pavarde5127         8     2     10    2     9     10    9     6     2     5     6     9     1     8     7     5     
Vardas5128          Pavarde5128         5     9     4     6     5     10    2     2     10    1     1     5     5     3     8     6     
Vardas5129          Pavarde5129         5     5     9     1     5     2     4     9     6     8     5     10    5     7     1     10    
Vardas5130          Pavarde5130         6     2     6     10    5     7     8     4     7     5     2     1     2     1     4     6     
Vardas5131          Pavarde5131         3     6     4     10    3     10    10    4     6     3     5     2     7     6     5     2     
Vardas5132          Pavarde5132         1     2     3     4     4     7     8     6     7     6     1     1     3     2     10    7     
Vardas5133          Pavarde5133         1     10    7     8     1     1     3     5     6     8     1     9     9     1     10    5     
Vardas5134          Pavarde5134         4     6     8     5     1     10    10    1     1     4     9     3     3     1     4     7     
Vardas5135          Pavarde5135         5     8     7     6     3     8     6     4     3     9     8     2     3     4     1     4     
Vardas5136          Pavarde5136         7     7     4     1     4     2     3     7     1     4     7     5     8     8     8     7     
Vardas5137          Pavarde5137         6     5     8     6     2     5     7     6     10    2     8     9     4     6     1     10    
Vardas5138          Pavarde5138         10    1     9     6     4     10    1     6     4     10    2     10    5     5     8     5     
Vardas5139          Pavarde5139         2     2     10    3     4     5     6     2     3     1     7     7     8     9     4     2     
Vardas5140          Pavarde5140         7     6     6     10    7     10    2     10    7     3     1     5     10    10    9     8     
Vardas5141          Pavarde5141         5     2     7     5     10    1     7     2     3     6     8     2     1     6     1     3     
Vardas5142          Pavarde5142         10    3     9     8     10    10    6     1     3     1     9     9     4     1     5     4     
Vardas5143          Pavarde5143         9     3     8     8     6     8     7     2     5     2     4     2     4     7     5     9     
Vardas5144          Pavarde5144         2     4     2     5     1     5     4     8     10    6     7     2     1     8     5     9     
Vardas5145          Pavarde5145         1     8     2     1     1     1     10    6     9     1     9     4     2     6     5     4     
Vardas5146          Pavarde5146         10    10    6     6     2     10    2     2     3     8     4     3     10    6     5     6     
Vardas5147          Pavarde5147         9     9     4     6     5     10    4     4     2     6     7     8     3     10    1     4     
Vardas5148          Pavarde5148         4     7     7     7     5     1     9     1     10    2     5     5     7     7     4     6     
Vardas5149          Pavarde5149         8     3     8     7     6     4     4     5     7     6     2     4     3     9     1     6     
Vardas5150          Pavarde5150         4     2     6     6     8     9     1     7     9     8     5     10    10    7     4     8     
Vardas5151          Pavarde5151         9     5     1     5     6     5     3     8     1     2     5     6     10    8     10    6     
Vardas5152          Pavarde5152         9     1     1     4     1     4     3     1     9     8     1     4     3     8     2     5     
Vardas5153          Pavarde5153         7     8     1     8     3     10    8     2     2     6     9     3     7     6     9     10    
Vardas5154          Pavarde5154         5     3     4     6     4     4     3     3     4     5     6     5     10    7     9     1     
Vardas5155          Pavarde5155         1     1     4     5     2     9     2     7     8     9     8     10    8     9     6     2     
Vardas5156          Pavarde5156         4     6     6     8     7     9     10    5     2     5     3     7     6     5     1     6     
Vardas5157          Pavarde5157         9     9     6     1     1     2     1     8     2     3     5     2     3     6     7     10    
Vardas5158          Pavarde5158         4     1     2     6     6     8     9     8     4     10    8     1     2     9     2     2     
Vardas5159          Pavarde5159         5     4     8     4     6     6     8     1     6     9     2     9     5     4     4     6     
Vardas5160          Pavarde5160         2     3     9     9     5     1     6     10    10    6     1     4     1     7     8     10    
Vardas5161          Pavarde5161         8     7     10    5     4     9     2     9     7     6     6     4     8     1     3     10    
Vardas5162          Pavarde5162         3     7     5     5     5     10    2     9     7     4     4     9     8     8     1     8     
Vardas5163          Pavarde5163         1     7     7     6     7     10    1     6     9     5     3     6     10    1     5     2     
Vardas5164          Pavarde5164         2     7     2     6     2     10    4     2     1     7     7     4     2     6     8     7     
Vardas5165          Pavarde5165         4     8     6     2     2     10    9     5     1     2     9     5     3     1     1     5     
Vardas5166          Pavarde5166         9     4     5     2     9     3     1     1     1     5     3     1     6     5     10    3     
Vardas5167          Pavarde5167         8     6     8     10    6     5     3     1     1     7     4     8     8     3     8     3     
Vardas5168          Pavarde5168         2     9     8     1     8     3     8     3     5     3     4     5     6     2     4     4     
Vardas5169          Pavarde5169         3     5     9     3     2     8     2     7     10    1     6     4     4     10    4     6     
Vardas5170          Pavarde5170         1     5     10    6     2     4     1     4     5     2     3     3     7     4     2     1     
Vardas5171          Pavarde5171         9     7     9     1     8     1     2     1     1     5     6     9     2     2     9     9     
Vardas5172          Pavarde5172         3     8     3     5     8     7     7     4     6     3     1     1     1     9     2     10    
Vardas5173          Pavarde5173         6     1     3     8     6     5     10    7     8     8     4     8     2     4     6     8     
Vardas5174          Pavarde5174         1     8     2     4     2     10    4     2     9     5     10    6     7     8     4     7     
Vardas5175          Pavarde5175         2     8     5     2     4     5     5     1     6     8     4     4     2     8     4     8     
Vardas5176          Pavarde5176         5     4     5     6     9     5     2     10    2     2     6     9     8     9     2     5     
Vardas5177          Pavarde5177         10    10    7     3     9     8     4     5     9     4     5     9     1     7     2     7     
Vardas5178          Pavarde5178         8     5     9     6     1     5     4     6     8     9     7     2     7     2     7     9     
Vardas5179          Pavarde5179         9     9     2     3     10    8     6     7     9     6     8     5     4     8     5     10    
Vardas5180          Pavarde5180         3     7     4     9     5     4     4     2     6     5     4     5     7     1     2     7     
Vardas5181          Pavarde5181         2     8     9     5     7     7     1     3     4     4     6     9     4     7     8     5     
Vardas5182          Pavarde5182         2     1     4     8     2     9     3     5     9     1     10    2     10    5     8     7     
Vardas5183          Pavarde5183         2     10    5     9     2     2     6     2     8     5     9     1     1     5     9     4     
Vardas5184          Pavarde5184         8     9     5     8     3     4     4     7     7     5     7     8     4     5     2     5     
