Vardas              Pavarde             ND1   ND2   ND3   ND4   ND5   ND6   ND7   ND8   ND9   ND10  ND11  ND12  ND13  ND14  ND15  Egz.  
Vardas6147          Pavarde6147         3     4     1     8     7     4     10    1     1     9     8     6     10    4     7     5     
Vardas6148          Pavarde6148         7     3     7     3     1     3     2     7     4     7     4     8     5     2     6     5     
Vardas6149          Pavarde6149         7     1     1     2     7     7     1     5     6     7     9     4     2     2     4     2     
Vardas6150          Pavarde6150         1     2     7     9     2     8     3     2     3     6     8     7     4     10    6     7     
Vardas6151          Pavarde6151         1     8     8     7     4     10    9     6     5     3     4     10    7     9     7     4     
Vardas6152          Pavarde6152         5     9     8     4     4     10    4     1     7     1     8     10    1     1     4     8     
Vardas6153          Pavarde6153         9     9     2     8     7     2     5     1     3     6     7     8     9     9     3     5     
Vardas6154          Pavarde6154         8     5     9     5     5     4     9     2     2     8     3     1     5     2     4     4     
Vardas6155          Pavarde6155         9     4     5     9     3     9     7     5     1     2     8     5     6     5     6     10    
Vardas6156          Pavarde6156         7     6     10    6     5     2     3     10    10    6     4     6     3     6     9     2     
Vardas6157          Pavarde6157         3     10    6     5     8     3     10    1     4     10    2     8     6     8     2     4     
Vardas6158          Pavarde6158         3     6     5     2     10    2     3     1     5     10    7     6     9     8     4     6     
Vardas6159          Pavarde6159         5     3     1     5     2     5     6     2     7     7     5     10    10    6     5     1     
Vardas6160          Pavarde6160         10    4     6     9     8     3     3     3     7     6     3     10    3     4     5     1     
Vardas6161          Pavarde6161         9     10    7     4     1     5     6     9     2     9     10    5     1     2     4     2     
Vardas6162          Pavarde6162         2     4     4     6     9     1     3     1     1     1     4     5     6     1     3     6     
Vardas6163          Pavarde6163         6     6     1     5     8     8     10    4     10    3     9     9     6     3     4     5     
Vardas6164          Pavarde6164         6     5     9     8     8     7     5     4     2     9     5     7     6     8     1     10    
Vardas6165          Pavarde6165         10    7     7     3     8     10    2     7     4     3     3     4     2     6     8     8     
Vardas6166          Pavarde6166         4     8     5     9     5     9     9     6     9     10    4     9     5     8     3     8     
Vardas6167          Pavarde6167         8     8     6     9     10    3     7     1     6     5     8     7     10    4     8     7     
Vardas6168          Pavarde6168         8     3     8     7     7     5     8     2     6     7     4     2     5     5     7     3     
Vardas6169          Pavarde6169         9     4     3     2     10    5     2     5     1     4     4     3     8     5     5     4     
Vardas6170          Pavarde6170         2     8     6     6     5     6     6     6     7     5     9     7     7     9     9     5     
Vardas6171          Pavarde6171         5     7     2     8     2     4     9     8     2     3     10    10    3     1     3     6     
Vardas6172          Pavarde6172         4     9     7     9     3     5     6     1     7     2     4     2     8     2     10    5     
Vardas6173          Pavarde6173         7     5     1     8     7     9     9     5     9     6     10    7     6     3     4     5     
Vardas6174          Pavarde6174         6     5     4     4     5     8     7     10    6     6     2     1     10    9     8     9     
Vardas6175          Pavarde6175         7     2     6     7     2     8     8     7     9     1     8     7     6     1     8     2     
Vardas6176          Pavarde6176         9     6     6     3     9     9     5     5     4     3     8     9     9     6     8     8     
Vardas6177          Pavarde6177         3     2     7     1     10    2     4     8     6     8     5     6     5     6     2     5     
Vardas6178          Pavarde6178         2     10    8     1     7     10    2     2     1     9     5     5     4     2     1     5     
Vardas6179          Pavarde6179         3     5     1     10    10    6     8     7     2     5     4     3     7     5     3     5     
Vardas6180          Pavarde6180         8     10    2     4     5     5     10    3     9     3     2     9     3     6     1     8     
Vardas6181          Pavarde6181         10    7     3     6     6     4     8     8     6     4     9     1     1     4     3     7     
Vardas6182          Pavarde6182         7     2     1     9     2     8     2     7     4     8     8     7     9     10    8     7     
Vardas6183          Pavarde6183         2     7     10    7     8     4     9     4     4     5     2     6     8     1     7     8     
Vardas6184          Pavarde6184         1     8     3     8     1     6     7     2     1     4     6     9     2     9     10    8     
Vardas6185          Pavarde6185         4     1     10    6     5     6     2     4     4     3     8     1     7     8     7     7     
Vardas6186          Pavarde6186         9     1     7     3     2     10    10    1     7     4     2     7     2     6     8     6     
Vardas6187          Pavarde6187         10    4     8     1     5     4     1     4     1     7     3     8     5     9     8     2     
Vardas6188          Pavarde6188         6     3     6     5     10    10    9     3     3     1     2     6     7     9     5     4     
Vardas6189          Pavarde6189         2     8     6     3     1     3     10    7     1     8     2     8     3     4     4     3     
Vardas6190          Pavarde6190         1     2     7     5     9     3     4     1     6     3     3     6     4     7     2     7     
Vardas6191          Pavarde6191         9     1     5     3     8     8     6     7     5     10    2     4     7     10    2     6     
Vardas6192          Pavarde6192         4     10    10    7     5     4     5     6     4     10    1     10    4     2     1     6     
Vardas6193          Pavarde6193         7     3     1     4     6     10    4     7     5     7     3     1     7     7     4     5     
Vardas6194          Pavarde6194         8     10    5     3     10    7     7     8     5     8     5     8     9     10    3     2     
Vardas6195          Pavarde6195         1     1     10    10    9     5     2     3     1     4     6     4     6     1     1     3     
Vardas6196          Pavarde6196         2     3     9     6     5     10    3     4     8     4     7     5     7     2     7     6     
Vardas6197          Pavarde6197         2     4     9     6     9     7     4     1     4     10    1     7     2     10    4     7     
Vardas6198          Pavarde6198         8     4     3     10    6     3     4     5     8     7     7     5     4     8     5     2     
Vardas6199          Pavarde6199         2     1     6     8     8     2     3     10    3     1     6     3     10    2     3     8     
Vardas6200          Pavarde6200         1     5     6     3     10    7     10    2     6     2     6     7     10    1     6     6     
Vardas6201          Pavarde6201         9     4     1     8     9     9     8     8     3     8     6     9     4     2     7     5     
Vardas6202          Pavarde6202         1     1     5     2     4     2     10    5     1     6     1     2     6     7     1     5     
Vardas6203          Pavarde6203         9     1     3     8     2     7     5     2     10    10    4     9     4     10    5     6     
Vardas6204          Pavarde6204         1     4     5     4     4     8     4     3     3     1     3     3     9     5     5     3     
Vardas6205          Pavarde6205         3     3     3     1     3     2     3     9     1     10    6     6     5     7     7     9     
Vardas6206          Pavarde6206         1     7     6     2     7     9     3     6     6     8     9     3     9     5     8     3     
Vardas6207          Pavarde6207         2     10    10    9     8     3     4     1     3     6     1     7     7     4     8     10    
Vardas6208          Pavarde6208         2     1     4     3     10    10    1     10    4     7     8     9     1     1     5     6     
Vardas6209          Pavarde6209         3     4     5     4     3     5     10    4     2     2     6     9     10    7     5     2     
Vardas6210          Pavarde6210         7     9     3     4     7     5     3     4     4     9     1     9     8     2     6     5     
Vardas6211          Pavarde6211         2     8     2     3     4     8     10    10    5     10    9     8     2     2     1     1     
Vardas6212          Pavarde6212         5     1     5     4     4     10    7     5     3     3     4     3     7     5     4     8     
Vardas6213          Pavarde6213         6     8     10    10    5     8     9     4     8     5     7     10    5     8     4     5     
Vardas6214          Pavarde6214         7     10    6     6     2     1     10    9     10    1     1     9     2     4     9     10    
Vardas6215          Pavarde6215         2     4     6     1     9     7     6     7     10    2     10    6     10    7     10    4     
Vardas6216          Pavarde6216         8     2     3     7     8     1     3     5     2     4     9     8     9     9     4     3     
Vardas6217          Pavarde6217         10    7     9     1     10    8     2     7     3     2     8     9     10    7     5     8     
Vardas6218          Pavarde6218         10    4     8     9     6     5     10    2     8     7     1     4     7     1     2     6     
Vardas6219          Pavarde6219         10    5     7     1     9     9     9     9     8     8     10    6     5     7     8     10    
Vardas6220          Pavarde6220         8     4     6     8     10    8     7     6     7     10    5     1     6     9     10    6     
Vardas6221          Pavarde6221         1     3     1     2     1     10    3     8     4     6     8     2     1     8     2     9     
Vardas6222          Pavarde6222         4     10    6     10    3     7     6     5     7     6     6     7     8     4     8     5     
Vardas6223          Pavarde6223         5     3     7     9     5     7     9     9     4     6     8     5     6     5     6     10    
Vardas6224          Pavarde6224         4     9     10    1     8     7     10    2     4     10    10    7     2     7     6     7     
Vardas6225          Pavarde6225         7     1     10    7     6     8     3     2     7     10    9     2     1     4     9     1     
Vardas6226          Pavarde6226         10    5     2     6     3     2     5     3     10    5     3     2     7     3     2     1     
Vardas6227          Pavarde6227         6     8     7     3     7     4     5     2     4     4     5     9     10    1     6     7     
Vardas6228          Pavarde6228         3     1     10    1     3     7     3     3     3     4     4     2     1     1     8     5     
Vardas6229          Pavarde6229         9     9     9     3     9     4     8     2     7     6     4     1     3     2     1     10    
Vardas6230          Pavarde6230         4     6     9     7     5     6     7     5     8     6     5     9     4     9     9     6     
Vardas6231          Pavarde6231         8     2     8     7     1     8     3     6     6     6     10    4     10    10    6     2     
Vardas6232          Pavarde6232         9     3     5     5     3     7     6     3     6     8     9     6     10    2     7     6     
Vardas6233          Pavarde6233         10    1     2     5     2     7     5     2     10    3     6     5     8     5     9     4     
Vardas6234          Pavarde6234         10    3     10    8     10    3     1     6     5     1     10    8     4     5     1     3     
Vardas6235          Pavarde6235         1     3     4     7     2     9     10    1     1     5     5     8     2     8     2     9     
Vardas6236          Pavarde6236         2     9     4     4     10    5     5     3     9     10    6     4     7     3     2     5     
Vardas6237          Pavarde6237         9     2     4     6     7     4     2     5     5     3     3     4     7     3     3     6     
Vardas6238          Pavarde6238         1     10    10    4     7     4     6     6     8     10    1     5     7     5     8     3     
Vardas6239          Pavarde6239         5     5     5     3     10    7     8     4     2     8     9     9     9     10    3     2     
Vardas6240          Pavarde6240         10    10    8     5     8     10    2     10    1     2     10    7     4     7     5     9     
Vardas6241          Pavarde6241         1     5     1     5     6     6     4     2     5     8     3     9     6     4     6     7     
Vardas6242          Pavarde6242         3     6     1     4     3     1     9     2     9     6     10    6     2     8     10    9     
Vardas6243          Pavarde6243         1     7     2     2     10    5     5     6     6     4     2     1     8     7     8     9     
Vardas6244          Pavarde6244         2     1     1     9     2     10    10    9     3     7     8     7     8     1     5     4     
Vardas6245          Pavarde6245         5     8     2     1     10    5     4     10    5     3     6     7     9     3     1     4     
Vardas6246          Pavarde6246         3     7     7     9     8     3     7     3     7     8     4     7     5     8     8     5     
Vardas6247          Pavarde6247         5     5     10    5     4     8     2     3     9     7     5     4     7     1     3     10    
Vardas6248          Pavarde6248         5     3     10    7     3     1     7     3     1     3     7     4     4     1     1     8     
Vardas6249          Pavarde6249         3     8     9     8     4     3     6     2     8     5     4     2     4     9     1     8     
Vardas6250          Pavarde6250         9     2     10    7     6     8     7     4     7     6     5     3     10    5     4     5     
Vardas6251          Pavarde6251         8     7     7     2     9     6     8     4     8     2     3     2     9     4     1     1     
Vardas6252          Pavarde6252         6     8     2     10    5     5     5     10    9     8     4     8     9     9     3     4     
Vardas6253          Pavarde6253         8     6     4     3     2     10    2     4     3     7     6     6     9     9     5     6     
Vardas6254          Pavarde6254         8     3     4     1     3     1     9     10    2     1     6     10    3     10    1     7     
Vardas6255          Pavarde6255         4     7     7     6     2     2     3     10    8     7     1     1     5     10    9     6     
Vardas6256          Pavarde6256         10    1     5     3     4     5     2     1     7     2     6     7     7     10    3     2     
Vardas6257          Pavarde6257         7     10    9     5     8     6     2     6     10    8     6     9     6     4     9     10    
Vardas6258          Pavarde6258         5     9     6     2     9     3     2     9     4     1     7     4     1     10    9     9     
Vardas6259          Pavarde6259         6     10    5     9     10    9     6     4     5     3     4     9     6     6     7     5     
Vardas6260          Pavarde6260         7     7     5     1     6     1     7     8     5     9     2     7     9     8     9     4     
Vardas6261          Pavarde6261         6     4     5     9     7     9     8     9     10    6     4     6     10    7     6     6     
Vardas6262          Pavarde6262         10    5     1     4     3     5     5     2     3     4     5     2     9     9     4     5     
Vardas6263          Pavarde6263         7     7     4     5     10    3     10    3     4     1     1     6     5     1     10    9     
Vardas6264          Pavarde6264         8     6     7     5     10    3     8     9     10    7     7     5     3     7     10    2     
Vardas6265          Pavarde6265         7     4     8     4     10    2     3     3     7     2     5     5     3     1     3     7     
Vardas6266          Pavarde6266         7     7     10    4     8     3     7     1     8     4     10    1     6     4     5     5     
Vardas6267          Pavarde6267         3     7     5     3     4     3     9     10    7     4     8     8     7     5     7     4     
Vardas6268          Pavarde6268         5     9     5     7     5     8     2     1     1     4     3     9     7     10    3     4     
Vardas6269          Pavarde6269         3     3     5     8     4     10    4     5     3     6     3     2     3     5     10    5     
Vardas6270          Pavarde6270         3     1     8     9     10    1     3     6     1     6     1     8     4     9     5     2     
Vardas6271          Pavarde6271         3     8     6     2     4     6     6     6     4     1     1     6     10    6     1     5     
Vardas6272          Pavarde6272         9     1     5     6     3     10    8     8     8     6     2     4     1     8     9     6     
Vardas6273          Pavarde6273         4     8     3     6     1     4     2     3     5     8     6     8     6     1     10    3     
Vardas6274          Pavarde6274         10    3     1     6     4     10    10    7     5     10    8     4     1     3     2     5     
Vardas6275          Pavarde6275         8     5     10    4     5     4     3     9     2     6     7     5     7     4     8     3     
Vardas6276          Pavarde6276         5     6     4     10    8     4     10    4     2     6     8     9     7     2     8     1     
Vardas6277          Pavarde6277         3     7     4     6     1     9     1     1     1     7     8     4     6     8     5     7     
Vardas6278          Pavarde6278         4     7     2     5     4     8     4     4     10    9     5     10    8     4     7     1     
Vardas6279          Pavarde6279         6     9     7     8     10    9     10    1     6     3     5     8     1     10    1     9     
Vardas6280          Pavarde6280         8     1     8     7     3     2     5     9     4     2     7     2     8     8     5     4     
Vardas6281          Pavarde6281         8     1     8     6     8     2     6     1     4     4     5     3     10    8     3     10    
Vardas6282          Pavarde6282         6     10    5     9     2     3     2     9     9     2     7     3     2     9     2     5     
Vardas6283          Pavarde6283         6     8     5     7     1     5     6     10    5     8     2     1     3     6     4     2     
Vardas6284          Pavarde6284         3     3     6     5     9     1     1     2     6     3     9     7     2     9     9     1     
Vardas6285          Pavarde6285         5     8     7     8     2     4     7     9     7     8     9     7     5     7     10    6     
Vardas6286          Pavarde6286         3     6     3     8     3     4     9     7     4     1     1     8     5     5     3     2     
Vardas6287          Pavarde6287         8     5     7     2     3     3     3     9     8     1     6     6     7     9     9     5     
Vardas6288          Pavarde6288         2     4     8     10    7     3     7     8     2     10    5     1     3     4     3     7     
Vardas6289          Pavarde6289         1     1     4     10    4     3     8     9     9     6     5     10    4     4     6     4     
Vardas6290          Pavarde6290         8     5     2     2     6     10    10    2     9     1     2     3     6     8     10    6     
Vardas6291          Pavarde6291         4     5     2     7     10    4     3     5     2     8     6     3     6     3     4     8     
Vardas6292          Pavarde6292         4     9     5     1     6     10    6     9     7     10    1     8     1     10    4     3     
Vardas6293          Pavarde6293         5     9     1     5     5     9     1     2     6     1     1     4     8     5     9     1     
Vardas6294          Pavarde6294         4     3     1     3     8     6     8     10    8     9     9     3     9     10    9     1     
Vardas6295          Pavarde6295         6     8     8     7     6     6     8     5     1     6     9     9     3     7     4     1     
Vardas6296          Pavarde6296         10    2     4     2     9     1     5     7     4     1     5     3     4     9     1     8     
Vardas6297          Pavarde6297         4     6     5     10    1     5     8     3     3     4     6     8     9     7     9     2     
Vardas6298          Pavarde6298         6     5     8     4     2     8     2     5     8     5     2     6     5     4     10    6     
Vardas6299          Pavarde6299         2     7     9     6     2     3     5     6     9     7     1     6     8     7     3     4     
Vardas6300          Pavarde6300         5     1     10    7     4     5     5     5     10    10    5     4     10    4     8     2     
Vardas6301          Pavarde6301         7     5     5     6     5     9     3     5     5     7     1     1     8     8     10    5     
Vardas6302          Pavarde6302         8     6     9     2     10    5     1     2     9     3     9     5     3     3     6     8     
Vardas6303          Pavarde6303         1     9     8     9     6     6     3     4     7     1     2     10    3     10    9     1     
Vardas6304          Pavarde6304         4     5     8     8     8     1     8     8     9     2     1     3     7     9     10    9     
Vardas6305          Pavarde6305         9     9     4     7     2     9     3     8     8     6     5     5     2     7     8     8     
Vardas6306          Pavarde6306         6     10    7     9     8     2     4     8     10    7     10    4     4     4     10    8     
Vardas6307          Pavarde6307         4     5     9     6     3     10    7     1     7     2     8     8     3     7     9     4     
Vardas6308          Pavarde6308         10    2     6     5     1     10    10    8     9     2     4     3     2     4     6     1     
Vardas6309          Pavarde6309         2     9     4     8     4     5     3     5     1     2     8     5     6     6     8     5     
Vardas6310          Pavarde6310         3     2     2     4     5     1     3     1     9     2     2     4     9     1     6     2     
Vardas6311          Pavarde6311         7     5     6     1     10    9     8     6     3     7     5     6     3     5     1     1     
Vardas6312          Pavarde6312         6     2     6     3     7     8     5     10    2     8     9     7     5     2     2     2     
Vardas6313          Pavarde6313         5     2     10    3     1     8     10    4     10    10    5     6     2     6     8     1     
Vardas6314          Pavarde6314         2     1     6     10    8     7     5     4     2     9     7     3     4     4     9     4     
Vardas6315          Pavarde6315         7     5     2     2     9     6     1     3     6     6     3     5     2     6     5     1     
Vardas6316          Pavarde6316         4     1     7     9     3     8     4     3     2     10    7     1     9     1     10    2     
Vardas6317          Pavarde6317         2     6     2     10    3     7     4     9     10    6     5     6     10    2     7     4     
Vardas6318          Pavarde6318         7     2     2     9     9     9     2     8     10    1     5     9     6     1     5     7     
Vardas6319          Pavarde6319         2     9     7     10    4     5     6     1     7     8     9     6     1     9     1     2     
Vardas6320          Pavarde6320         9     9     3     8     1     10    1     10    3     8     4     3     3     9     8     9     
Vardas6321          Pavarde6321         1     10    8     6     7     5     5     6     5     7     7     3     2     2     3     7     
Vardas6322          Pavarde6322         7     2     1     1     3     9     4     7     10    9     10    8     9     5     6     2     
Vardas6323          Pavarde6323         6     7     8     4     5     3     10    4     9     1     8     10    8     4     2     5     
Vardas6324          Pavarde6324         8     10    8     8     6     9     3     2     9     2     3     2     8     10    7     6     
Vardas6325          Pavarde6325         6     9     1     10    3     7     7     4     1     7     8     3     4     1     4     7     
Vardas6326          Pavarde6326         8     7     1     1     5     10    9     8     2     2     5     9     9     9     9     1     
Vardas6327          Pavarde6327         10    5     7     1     9     6     6     6     2     3     10    1     7     1     5     6     
Vardas6328          Pavarde6328         3     3     5     1     1     9     9     8     10    4     3     2     7     9     6     7     
Vardas6329          Pavarde6329         9     7     3     6     2     7     3     4     6     8     8     7     3     6     9     8     
Vardas6330          Pavarde6330         8     6     1     10    5     4     7     10    1     7     3     4     5     3     6     10    
Vardas6331          Pavarde6331         7     1     7     4     2     5     10    10    3     6     1     3     8     2     9     2     
Vardas6332          Pavarde6332         3     1     8     2     5     2     5     2     4     5     1     8     4     4     2     5     
Vardas6333          Pavarde6333         5     6     7     1     9     10    3     9     1     8     4     9     6     9     6     6     
Vardas6334          Pavarde6334         5     8     5     8     10    3     9     10    8     4     5     3     7     1     9     3     
Vardas6335          Pavarde6335         4     4     1     1     5     8     2     4     10    1     1     5     5     6     2     7     
Vardas6336          Pavarde6336         6     3     6     3     2     9     5     8     4     1     8     6     9     3     8     3     
Vardas6337          Pavarde6337         7     6     9     9     8     1     6     9     1     6     10    3     9     2     4     2     
Vardas6338          Pavarde6338         4     4     2     8     3     10    9     9     8     7     3     2     3     7     10    9     
Vardas6339          Pavarde6339         5     9     4     10    8     2     4     9     8     10    5     9     5     7     6     5     
Vardas6340          Pavarde6340         2     6     5     3     5     1     6     9     1     5     3     8     2     7     1     3     
Vardas6341          Pavarde6341         8     6     9     3     1     9     3     2     1     2     8     1     8     3     7     9     
Vardas6342          Pavarde6342         3     3     8     9     5     2     5     1     5     2     6     2     5     10    5     2     
Vardas6343          Pavarde6343         7     7     2     3     5     9     7     10    6     7     4     9     1     6     5     3     
Vardas6344          Pavarde6344         5     1     6     8     1     4     1     9     9     8     2     6     4     9     2     3     
Vardas6345          Pavarde6345         4     4     9     3     9     2     2     2     5     4     6     2     6     10    8     9     
Vardas6346          Pavarde6346         7     8     1     2     2     1     6     5     3     6     7     8     5     8     9     4     
Vardas6347          Pavarde6347         1     5     8     6     4     6     5     4     3     5     7     7     8     3     5     5     
Vardas6348          Pavarde6348         2     7     1     2     8     4     7     5     8     8     5     2     10    7     10    2     
Vardas6349          Pavarde6349         9     5     8     9     1     1     8     1     10    2     7     8     7     6     6     3     
Vardas6350          Pavarde6350         4     1     4     5     10    2     8     7     9     2     8     9     6     2     1     4     
Vardas6351          Pavarde6351         10    1     9     10    6     9     2     1     10    5     2     3     9     5     5     7     
Vardas6352          Pavarde6352         6     8     7     9     5     6     7     5     7     9     4     6     2     2     1     5     
Vardas6353          Pavarde6353         7     4     7     10    3     6     9     7     4     5     5     10    4     6     1     9     
Vardas6354          Pavarde6354         5     9     6     5     1     3     6     2     5     10    5     6     8     7     4     6     
Vardas6355          Pavarde6355         1     7     5     3     9     8     10    9     7     2     2     9     5     10    5     8     
Vardas6356          Pavarde6356         2     6     4     6     1     3     3     9     5     3     1     8     10    8     9     2     
Vardas6357          Pavarde6357         9     7     8     6     9     4     9     4     9     2     4     8     9     2     10    8     
Vardas6358          Pavarde6358         1     9     2     9     8     2     3     1     2     1     10    3     8     8     7     1     
Vardas6359          Pavarde6359         9     5     5     10    3     3     8     7     9     5     8     4     2     9     5     2     
Vardas6360          Pavarde6360         8     10    2     5     10    3     8     3     4     5     8     3     3     3     4     4     
Vardas6361          Pavarde6361         8     10    1     8     6     7     1     3     7     7     1     6     5     4     8     2     
Vardas6362          Pavarde6362         10    4     1     6     2     8     5     9     2     3     1     9     5     9     3     2     
Vardas6363          Pavarde6363         9     6     3     10    5     5     8     6     5     5     6     8     9     2     6     9     
Vardas6364          Pavarde6364         6     3     5     9     9     6     4     9     9     8     2     9     10    10    5     5     
Vardas6365          Pavarde6365         5     9     7     9     3     10    7     2     5     10    9     7     10    3     3     4     
Vardas6366          Pavarde6366         2     3     5     3     5     7     6     8     1     1     9     1     5     4     8     5     
Vardas6367          Pavarde6367         6     7     1     5     7     4     6     2     9     3     6     5     1     9     3     1     
Vardas6368          Pavarde6368         3     7     7     4     3     8     8     5     1     7     1     8     4     7     2     4     
Vardas6369          Pavarde6369         10    6     7     3     6     5     7     8     7     5     3     3     3     10    9     4     
Vardas6370          Pavarde6370         7     3     5     3     1     5     2     7     1     2     9     7     7     7     10    2     
Vardas6371          Pavarde6371         3     10    1     10    8     9     4     8     10    9     7     2     10    9     7     7     
Vardas6372          Pavarde6372         8     8     9     4     8     6     2     7     10    7     7     2     1     5     3     6     
Vardas6373          Pavarde6373         5     5     3     10    7     1     2     4     7     10    1     3     6     10    5     8     
Vardas6374          Pavarde6374         1     9     6     7     1     7     3     5     4     9     1     6     1     10    7     7     
Vardas6375          Pavarde6375         4     1     6     6     9     1     5     10    3     2     8     7     3     5     9     10    
Vardas6376          Pavarde6376         2     2     3     1     4     10    1     4     3     7     10    3     10    8     4     6     
Vardas6377          Pavarde6377         3     7     10    2     9     8     4     3     10    9     3     8     4     10    3     9     
Vardas6378          Pavarde6378         7     4     8     2     6     9     8     7     6     10    2     3     3     1     2     8     
Vardas6379          Pavarde6379         8     4     7     4     5     1     5     9     10    7     3     9     5     3     6     2     
Vardas6380          Pavarde6380         1     7     9     3     9     1     10    2     1     8     5     2     7     8     4     4     
Vardas6381          Pavarde6381         2     9     10    5     7     10    7     3     8     7     7     5     5     8     2     3     
Vardas6382          Pavarde6382         9     3     1     7     3     8     2     2     5     3     3     6     1     6     2     2     
Vardas6383          Pavarde6383         8     2     8     5     8     3     8     4     2     5     10    1     8     2     8     4     
Vardas6384          Pavarde6384         10    8     4     3     1     1     7     10    6     5     9     10    9     7     7     5     
Vardas6385          Pavarde6385         9     7     8     7     10    2     5     6     8     10    3     3     7     7     3     1     
Vardas6386          Pavarde6386         6     7     7     2     2     3     8     9     2     4     3     6     2     2     1     5     
Vardas6387          Pavarde6387         2     7     4     10    6     5     8     3     4     8     6     1     10    1     9     1     
Vardas6388          Pavarde6388         3     9     5     7     6     1     9     3     2     7     7     4     6     2     6     9     
Vardas6389          Pavarde6389         3     6     4     10    3     4     1     9     2     10    6     2     3     4     4     7     
Vardas6390          Pavarde6390         8     2     8     3     10    6     1     8     1     2     7     1     8     2     6     3     
Vardas6391          Pavarde6391         7     6     3     9     8     10    6     1     2     4     2     4     8     5     3     8     
Vardas6392          Pavarde6392         9     1     1     9     7     7     3     10    4     7     1     6     7     10    10    10    
Vardas6393          Pavarde6393         4     5     5     1     6     6     5     1     9     10    2     4     2     1     4     9     
Vardas6394          Pavarde6394         5     2     8     3     3     7     6     10    8     9     6     4     10    10    9     3     
Vardas6395          Pavarde6395         6     3     1     4     2     10    4     3     6     6     10    3     2     5     2     4     
Vardas6396          Pavarde6396         2     10    6     3     5     4     8     3     4     2     6     10    7     6     5     1     
Vardas6397          Pavarde6397         1     3     4     4     4     3     10    2     9     6     10    7     8     4     5     6     
Vardas6398          Pavarde6398         2     10    2     1     2     10    5     5     3     6     1     2     7     8     1     1     
Vardas6399          Pavarde6399         1     6     3     8     8     3     10    1     2     6     4     5     3     6     3     10    
Vardas6400          Pavarde6400         1     9     10    9     9     6     9     1     7     5     9     5     9     1     4     6     
Vardas6401          Pavarde6401         1     1     6     6     4     3     7     2     10    6     10    4     4     3     8     7     
Vardas6402          Pavarde6402         2     5     9     7     7     10    5     7     7     4     5     4     10    3     6     6     
Vardas6403          Pavarde6403         4     9     5     6     5     8     2     5     6     2     3     4     7     1     3     10    
Vardas6404          Pavarde6404         7     7     3     10    3     7     1     8     10    7     4     2     3     9     5     8     
Vardas6405          Pavarde6405         9     6     2     6     8     4     6     10    7     5     6     4     6     9     4     6     
Vardas6406          Pavarde6406         6     10    1     9     5     10    6     7     6     4     1     8     5     3     5     6     
Vardas6407          Pavarde6407         5     7     10    10    1     3     1     3     8     4     5     5     6     7     4     2     
Vardas6408          Pavarde6408         3     1     5     2     1     2     10    10    2     3     5     2     3     8     5     3     
Vardas6409          Pavarde6409         1     3     8     8     10    3     9     6     5     6     9     7     5     7     8     8     
Vardas6410          Pavarde6410         9     2     6     9     10    10    6     8     7     10    3     4     5     10    4     6     
Vardas6411          Pavarde6411         10    8     3     7     8     8     9     7     6     4     9     8     4     2     4     4     
Vardas6412          Pavarde6412         2     5     7     4     7     1     3     4     10    10    10    5     10    10    1     10    
Vardas6413          Pavarde6413         9     3     3     2     10    4     6     8     2     2     1     1     10    3     7     6     
Vardas6414          Pavarde6414         9     7     9     3     10    4     6     1     6     8     10    10    4     4     6     4     
Vardas6415          Pavarde6415         2     4     1     3     9     7     4     8     2     4     2     5     9     6     6     5     
Vardas6416          Pavarde6416         2     2     8     3     8     4     8     10    7     1     3     3     1     5     5     5     
Vardas6417          Pavarde6417         9     7     8     6     7     1     8     7     8     3     4     6     9     4     10    8     
Vardas6418          Pavarde6418         4     1     8     4     10    4     4     5     3     4     9     6     1     3     5     10    
Vardas6419          Pavarde6419         6     1     1     8     4     2     5     10    10    6     4     3     3     9     4     6     
Vardas6420          Pavarde6420         9     7     6     6     9     8     7     2     4     7     9     1     1     10    1     4     
Vardas6421          Pavarde6421         7     5     1     4     1     10    1     9     6     7     9     10    10    3     6     4     
Vardas6422          Pavarde6422         5     5     7     2     9     2     9     4     7     1     4     10    7     10    10    10    
Vardas6423          Pavarde6423         7     9     9     4     5     6     3     3     10    9     5     2     5     3     10    9     
Vardas6424          Pavarde6424         6     5     10    10    5     8     6     9     9     6     8     3     4     9     2     9     
Vardas6425          Pavarde6425         1     6     8     3     4     4     3     3     10    3     2     10    1     10    5     2     
Vardas6426          Pavarde6426         6     8     3     1     6     2     10    7     1     10    7     4     1     3     3     5     
Vardas6427          Pavarde6427         1     5     9     2     3     9     4     6     6     3     4     10    9     7     2     5     
Vardas6428          Pavarde6428         8     6     8     3     4     7     5     5     6     9     9     9     3     5     1     3     
Vardas6429          Pavarde6429         2     2     1     4     2     5     8     3     5     2     2     8     8     9     9     1     
Vardas6430          Pavarde6430         4     9     9     7     9     2     8     7     1     2     7     2     8     6     1     3     
Vardas6431          Pavarde6431         10    9     3     10    3     10    10    3     2     6     3     7     5     5     2     10    
Vardas6432          Pavarde6432         1     1     3     1     8     8     4     6     3     2     4     1     8     4     1     1     
Vardas6433          Pavarde6433         1     1     2     10    10    7     10    6     1     10    1     10    6     10    3     8     
Vardas6434          Pavarde6434         4     10    2     2     6     2     10    2     1     3     1     8     1     7     10    9     
Vardas6435          Pavarde6435         1     6     6     4     7     7     6     4     5     5     7     3     3     3     8     6     
Vardas6436          Pavarde6436         3     7     9     1     10    5     6     4     2     7     3     6     1     9     7     4     
